GEOID,district,total_pop,minority_pop,method,year,state
45063021018,6,5261,873,true_recursive,2010,south_carolina
45063021020,6,3992,658,true_recursive,2010,south_carolina
45063021021,6,1471,69,true_recursive,2010,south_carolina
45063021023,6,2566,398,true_recursive,2010,south_carolina
45063021024,6,3775,511,true_recursive,2010,south_carolina
45063021025,3,3439,167,true_recursive,2010,south_carolina
45063021028,3,3463,703,true_recursive,2010,south_carolina
45063021029,3,3314,1118,true_recursive,2010,south_carolina
45063021030,3,4901,955,true_recursive,2010,south_carolina
45063021031,3,3982,698,true_recursive,2010,south_carolina
45063021032,3,3767,463,true_recursive,2010,south_carolina
45063021022,3,3714,492,true_recursive,2010,south_carolina
45063021026,3,4274,290,true_recursive,2010,south_carolina
45063021027,3,3992,361,true_recursive,2010,south_carolina
45063021033,3,4431,971,true_recursive,2010,south_carolina
45063021034,3,4133,787,true_recursive,2010,south_carolina
45079011412,3,5089,3441,true_recursive,2010,south_carolina
45079011413,3,8358,4044,true_recursive,2010,south_carolina
45079011416,6,11475,6345,true_recursive,2010,south_carolina
45079011414,6,5767,3102,true_recursive,2010,south_carolina
45079011415,6,10592,5875,true_recursive,2010,south_carolina
45079011417,6,8302,6239,true_recursive,2010,south_carolina
45079011418,6,3433,1524,true_recursive,2010,south_carolina
45079011419,6,4905,3132,true_recursive,2010,south_carolina
45079011501,6,10945,5032,true_recursive,2010,south_carolina
45079011502,6,2133,1140,true_recursive,2010,south_carolina
45079011603,6,5380,1551,true_recursive,2010,south_carolina
45079011604,6,5946,1052,true_recursive,2010,south_carolina
45079011606,6,4461,2732,true_recursive,2010,south_carolina
45079011607,6,3800,2804,true_recursive,2010,south_carolina
45079011608,6,6959,4289,true_recursive,2010,south_carolina
45079011701,6,5137,1898,true_recursive,2010,south_carolina
45079011702,6,3550,3335,true_recursive,2010,south_carolina
45079011800,6,6424,5649,true_recursive,2010,south_carolina
45079011901,6,7590,5943,true_recursive,2010,south_carolina
45079011902,6,4980,2376,true_recursive,2010,south_carolina
45079012000,6,5433,3914,true_recursive,2010,south_carolina
45079980100,6,22,16,true_recursive,2010,south_carolina
45081960100,1,2817,872,true_recursive,2010,south_carolina
45081960400,2,3159,1429,true_recursive,2010,south_carolina
45081960300,1,4854,776,true_recursive,2010,south_carolina
45081960201,2,4807,2446,true_recursive,2010,south_carolina
45081960202,1,4238,2804,true_recursive,2010,south_carolina
45083020301,2,2905,1331,true_recursive,2010,south_carolina
45083020400,2,1212,1086,true_recursive,2010,south_carolina
45083020500,1,1414,1302,true_recursive,2010,south_carolina
45083020601,2,2756,1970,true_recursive,2010,south_carolina
45083020602,2,1899,997,true_recursive,2010,south_carolina
45083020603,2,2214,924,true_recursive,2010,south_carolina
45083020701,2,3068,2685,true_recursive,2010,south_carolina
45083020702,1,1858,1090,true_recursive,2010,south_carolina
45083020800,6,1484,1421,true_recursive,2010,south_carolina
45083020900,6,1302,882,true_recursive,2010,south_carolina
45083021001,6,2612,2383,true_recursive,2010,south_carolina
45083021100,6,3537,2218,true_recursive,2010,south_carolina
45083021200,6,3267,546,true_recursive,2010,south_carolina
45035010700,6,5572,2962,true_recursive,2010,south_carolina
45035010801,5,5162,1127,true_recursive,2010,south_carolina
45035010807,4,4466,796,true_recursive,2010,south_carolina
45035010808,5,7253,1795,true_recursive,2010,south_carolina
45035010809,4,3386,733,true_recursive,2010,south_carolina
45035010816,4,10241,3537,true_recursive,2010,south_carolina
45035010817,5,4620,1399,true_recursive,2010,south_carolina
45035010813,5,8688,2917,true_recursive,2010,south_carolina
45035010814,5,6212,2122,true_recursive,2010,south_carolina
45035010815,6,2894,1226,true_recursive,2010,south_carolina
45035010818,6,8016,5337,true_recursive,2010,south_carolina
45035010819,6,4287,1191,true_recursive,2010,south_carolina
45035010820,6,6177,2202,true_recursive,2010,south_carolina
45037970400,6,3648,1922,true_recursive,2010,south_carolina
45037970201,5,1962,576,true_recursive,2010,south_carolina
45015020405,5,2994,2017,true_recursive,2010,south_carolina
45015020101,5,3173,2058,true_recursive,2010,south_carolina
45015020201,5,3872,2105,true_recursive,2010,south_carolina
45015020301,4,3370,568,true_recursive,2010,south_carolina
45015020404,4,3699,863,true_recursive,2010,south_carolina
45015020503,4,5188,1757,true_recursive,2010,south_carolina
45015020504,4,3989,1974,true_recursive,2010,south_carolina
45015020506,4,5380,2304,true_recursive,2010,south_carolina
45015020600,4,5230,1249,true_recursive,2010,south_carolina
45015020707,4,5491,1975,true_recursive,2010,south_carolina
45015020710,4,5448,1868,true_recursive,2010,south_carolina
45015020711,4,2720,647,true_recursive,2010,south_carolina
45015020712,4,3415,360,true_recursive,2010,south_carolina
45015020716,6,7320,2555,true_recursive,2010,south_carolina
45015020403,7,6249,663,true_recursive,2010,south_carolina
45015020505,7,2942,1290,true_recursive,2010,south_carolina
45015020713,7,2421,684,true_recursive,2010,south_carolina
45015020714,6,5315,1573,true_recursive,2010,south_carolina
45015020715,6,4297,1364,true_recursive,2010,south_carolina
45015020717,6,5046,1994,true_recursive,2010,south_carolina
45015020718,6,4497,1629,true_recursive,2010,south_carolina
45015020720,6,2941,559,true_recursive,2010,south_carolina
45037970202,6,7439,4360,true_recursive,2010,south_carolina
45037970300,6,4660,2734,true_recursive,2010,south_carolina
45039960300,6,6156,3179,true_recursive,2010,south_carolina
45037970501,6,4218,1511,true_recursive,2010,south_carolina
45037970502,7,5058,686,true_recursive,2010,south_carolina
45039960100,1,2209,1807,true_recursive,2010,south_carolina
45039960200,1,4043,2171,true_recursive,2010,south_carolina
45039960400,1,6273,4156,true_recursive,2010,south_carolina
45039960500,1,5275,3545,true_recursive,2010,south_carolina
45041000202,1,7785,2539,true_recursive,2010,south_carolina
45041000101,4,2654,698,true_recursive,2010,south_carolina
45041000102,4,5455,1094,true_recursive,2010,south_carolina
45041000201,4,2479,751,true_recursive,2010,south_carolina
45041000300,5,4315,3479,true_recursive,2010,south_carolina
45041000400,5,4800,2015,true_recursive,2010,south_carolina
45041000500,5,6018,3398,true_recursive,2010,south_carolina
45041000600,5,4525,1569,true_recursive,2010,south_carolina
45041000700,5,3019,2852,true_recursive,2010,south_carolina
45041000800,5,4078,4061,true_recursive,2010,south_carolina
45041000900,5,3608,3542,true_recursive,2010,south_carolina
45041001000,5,1704,704,true_recursive,2010,south_carolina
45041001100,4,4676,1965,true_recursive,2010,south_carolina
45041001503,4,3370,1336,true_recursive,2010,south_carolina
45041001200,4,3295,450,true_recursive,2010,south_carolina
45041001300,4,3779,1182,true_recursive,2010,south_carolina
45041001400,4,7856,2176,true_recursive,2010,south_carolina
45041001504,4,5939,2703,true_recursive,2010,south_carolina
45041001505,4,3875,1209,true_recursive,2010,south_carolina
45041001506,5,1971,721,true_recursive,2010,south_carolina
45041001601,5,6084,3503,true_recursive,2010,south_carolina
45041001602,4,5221,1729,true_recursive,2010,south_carolina
45041001700,3,2488,1090,true_recursive,2010,south_carolina
45041001800,3,3852,1410,true_recursive,2010,south_carolina
