GEOID,district,total_pop,minority_pop,method,year,state
22071001739,0,1439,1427,recursive,2010,louisiana
22071001737,3,2463,2323,recursive,2010,louisiana
22071001735,0,2261,2249,recursive,2010,louisiana
22071001743,3,2006,1917,recursive,2010,louisiana
22071001744,3,3966,3941,recursive,2010,louisiana
22071001746,3,4296,4197,recursive,2010,louisiana
22071001747,3,3510,3429,recursive,2010,louisiana
22071001748,3,3773,3608,recursive,2010,louisiana
22071001750,3,3289,3245,recursive,2010,louisiana
22071001751,4,836,745,recursive,2010,louisiana
22071001900,5,1586,1310,recursive,2010,louisiana
22071002503,5,1584,1177,recursive,2010,louisiana
22071001736,4,1754,1736,recursive,2010,louisiana
22071001740,5,4130,4100,recursive,2010,louisiana
22071002200,4,1058,1025,recursive,2010,louisiana
22071001741,5,1376,1346,recursive,2010,louisiana
22071001800,4,1381,291,recursive,2010,louisiana
22071001745,4,3284,3185,recursive,2010,louisiana
22071001749,4,2511,2487,recursive,2010,louisiana
22071002100,4,856,841,recursive,2010,louisiana
22071002401,5,1615,1452,recursive,2010,louisiana
22071002402,5,2849,2633,recursive,2010,louisiana
22071002504,5,2162,1692,recursive,2010,louisiana
22071002600,5,1592,437,recursive,2010,louisiana
22071002700,4,1475,1334,recursive,2010,louisiana
22071002800,5,1426,1411,recursive,2010,louisiana
22071002900,5,1156,1132,recursive,2010,louisiana
22071003100,5,1084,1067,recursive,2010,louisiana
22071003301,5,1580,993,recursive,2010,louisiana
22071003302,4,2647,2426,recursive,2010,louisiana
22071003303,4,1765,1449,recursive,2010,louisiana
22071003304,5,1745,1610,recursive,2010,louisiana
22071003308,5,3186,3065,recursive,2010,louisiana
22071003701,4,1722,1241,recursive,2010,louisiana
22071002300,4,1815,1743,recursive,2010,louisiana
22071002501,5,1573,1424,recursive,2010,louisiana
22071002502,4,1832,1770,recursive,2010,louisiana
22071003307,5,1187,1165,recursive,2010,louisiana
22071003000,5,1100,1083,recursive,2010,louisiana
22071003500,4,1231,1146,recursive,2010,louisiana
22071003600,5,1493,1369,recursive,2010,louisiana
22071003702,5,3470,2498,recursive,2010,louisiana
22071003800,4,1475,146,recursive,2010,louisiana
22071003900,4,1195,756,recursive,2010,louisiana
22071004000,4,1860,1629,recursive,2010,louisiana
22071004100,4,1425,403,recursive,2010,louisiana
22071004402,5,0,0,recursive,2010,louisiana
22071004500,4,2104,1662,recursive,2010,louisiana
22071004600,4,2704,463,recursive,2010,louisiana
22071004800,4,1238,1236,recursive,2010,louisiana
22071004900,4,1811,1654,recursive,2010,louisiana
22071005000,5,1247,939,recursive,2010,louisiana
22101041600,5,2051,1777,recursive,2010,louisiana
22071005400,5,1909,688,recursive,2010,louisiana
22071002000,4,1317,1250,recursive,2010,louisiana
22071003400,5,1222,969,recursive,2010,louisiana
22101041200,5,2160,1541,recursive,2010,louisiana
22101041300,4,2102,846,recursive,2010,louisiana
22101041400,5,3398,2011,recursive,2010,louisiana
22101041500,4,1990,799,recursive,2010,louisiana
22101990000,5,0,0,recursive,2010,louisiana
22103040102,5,9083,810,recursive,2010,louisiana
22103040103,5,4453,223,recursive,2010,louisiana
22103040104,4,6295,436,recursive,2010,louisiana
22103040201,4,8377,1467,recursive,2010,louisiana
22103040202,4,6811,646,recursive,2010,louisiana
22103040303,4,8804,1088,recursive,2010,louisiana
22103040304,4,6488,400,recursive,2010,louisiana
22103040305,4,10470,1125,recursive,2010,louisiana
22103040400,4,7117,705,recursive,2010,louisiana
22103040501,5,3334,1771,recursive,2010,louisiana
22103040502,5,3610,1164,recursive,2010,louisiana
22103040601,5,2057,83,recursive,2010,louisiana
22103040701,5,8260,2055,recursive,2010,louisiana
22103040602,4,2536,209,recursive,2010,louisiana
22103040604,5,8178,1466,recursive,2010,louisiana
22103040605,5,6251,1149,recursive,2010,louisiana
22103040704,5,6281,1656,recursive,2010,louisiana
22103040705,5,6039,1532,recursive,2010,louisiana
22103040706,5,5819,705,recursive,2010,louisiana
22103040708,4,6044,962,recursive,2010,louisiana
22103040709,5,4272,612,recursive,2010,louisiana
22103040710,4,5873,1423,recursive,2010,louisiana
22103040801,4,4656,1197,recursive,2010,louisiana
22103040802,5,6648,1057,recursive,2010,louisiana
22103040803,5,9326,4629,recursive,2010,louisiana
22103040900,4,2748,1531,recursive,2010,louisiana
22103041002,5,2810,314,recursive,2010,louisiana
22103041003,4,5270,976,recursive,2010,louisiana
22103041004,5,4629,662,recursive,2010,louisiana
22103041101,4,3824,854,recursive,2010,louisiana
22103041102,5,6938,2837,recursive,2010,louisiana
22103041204,5,8790,2711,recursive,2010,louisiana
22103041103,5,3477,1574,recursive,2010,louisiana
22103041104,4,3168,799,recursive,2010,louisiana
22103041202,5,2653,878,recursive,2010,louisiana
22103041207,4,4118,436,recursive,2010,louisiana
22103041208,4,4536,404,recursive,2010,louisiana
22103041209,4,4977,592,recursive,2010,louisiana
22103041210,5,2358,288,recursive,2010,louisiana
22103041211,4,6043,599,recursive,2010,louisiana
22103041212,4,3788,429,recursive,2010,louisiana
22103041300,5,6531,969,recursive,2010,louisiana
22103990000,5,0,0,recursive,2010,louisiana
22105953500,5,7225,1786,recursive,2010,louisiana
22105953200,4,2918,747,recursive,2010,louisiana
22105953300,4,4218,2859,recursive,2010,louisiana
22105953400,4,6207,3501,recursive,2010,louisiana
22105953600,5,6060,4310,recursive,2010,louisiana
22105953700,4,10368,1238,recursive,2010,louisiana
22073005400,5,2035,526,recursive,2010,louisiana
22073005500,4,3354,1692,recursive,2010,louisiana
22073005800,4,2767,1131,recursive,2010,louisiana
22073010101,5,4678,842,recursive,2010,louisiana
22073010102,5,6015,2973,recursive,2010,louisiana
22073010201,4,6046,3220,recursive,2010,louisiana
22073010202,5,6103,916,recursive,2010,louisiana
22073010301,5,3445,792,recursive,2010,louisiana
22073010302,4,3866,1451,recursive,2010,louisiana
22073010400,4,9121,855,recursive,2010,louisiana
22073010502,4,4222,131,recursive,2010,louisiana
22113951002,5,3701,490,recursive,2010,louisiana
22113951100,4,1583,102,recursive,2010,louisiana
22113990000,5,0,0,recursive,2010,louisiana
22115950100,4,5447,589,recursive,2010,louisiana
22115950200,5,5221,432,recursive,2010,louisiana
22115950300,5,4630,408,recursive,2010,louisiana
22115950400,4,3706,1934,recursive,2010,louisiana
22115950702,4,3530,1671,recursive,2010,louisiana
22115950500,5,6299,3160,recursive,2010,louisiana
22115950600,4,3698,1291,recursive,2010,louisiana
22115950701,5,1941,700,recursive,2010,louisiana
22115950703,4,2864,955,recursive,2010,louisiana
22115950704,4,3571,1527,recursive,2010,louisiana
22115950800,5,4796,603,recursive,2010,louisiana
22115950900,5,6631,1270,recursive,2010,louisiana
22117950101,4,4048,2086,recursive,2010,louisiana
22117950102,4,4086,1009,recursive,2010,louisiana
22117950200,4,6094,1395,recursive,2010,louisiana
22117950300,4,4391,3010,recursive,2010,louisiana
22117950400,5,3933,936,recursive,2010,louisiana
22117950500,4,5810,632,recursive,2010,louisiana
22117950600,4,4729,413,recursive,2010,louisiana
22117950700,5,5187,1557,recursive,2010,louisiana
22117950800,4,4147,2991,recursive,2010,louisiana
22117950900,5,1241,720,recursive,2010,louisiana
22117951000,5,3502,1400,recursive,2010,louisiana
22119031100,5,1890,211,recursive,2010,louisiana
22119031500,4,5893,1442,recursive,2010,louisiana
22119031200,4,2924,1324,recursive,2010,louisiana
22119031300,4,5013,1802,recursive,2010,louisiana
22119031400,4,3248,605,recursive,2010,louisiana
22119031600,5,2801,358,recursive,2010,louisiana
22119031700,4,3284,2736,recursive,2010,louisiana
22119031800,4,2814,964,recursive,2010,louisiana
22119031900,4,2737,2363,recursive,2010,louisiana
22119032000,4,3468,1055,recursive,2010,louisiana
22119032100,4,7135,2280,recursive,2010,louisiana
22121020401,5,4864,2137,recursive,2010,louisiana
22121020100,5,4299,2615,recursive,2010,louisiana
22121020200,5,3349,1781,recursive,2010,louisiana
22121020300,5,5823,2012,recursive,2010,louisiana
22121020402,4,5453,1312,recursive,2010,louisiana
22123000100,5,4600,787,recursive,2010,louisiana
22123000200,5,4136,479,recursive,2010,louisiana
22123000300,4,2868,1001,recursive,2010,louisiana
22125951701,4,8272,5464,recursive,2010,louisiana
22125951702,4,479,9,recursive,2010,louisiana
22127960300,4,2934,1584,recursive,2010,louisiana
22125951800,4,6874,2150,recursive,2010,louisiana
22127960100,4,3780,326,recursive,2010,louisiana
22127960200,5,6146,1972,recursive,2010,louisiana
22127960400,4,2453,1323,recursive,2010,louisiana
22017023700,4,6597,6118,recursive,2010,louisiana
22017023800,5,6377,4315,recursive,2010,louisiana
22017024102,4,4179,1059,recursive,2010,louisiana
22017023901,5,6737,1664,recursive,2010,louisiana
22017023904,5,3095,839,recursive,2010,louisiana
22017023905,4,4594,1388,recursive,2010,louisiana
22017021400,5,2127,776,recursive,2010,louisiana
