state,seed,ubvec_pop,ubvec_minority,num_mm,target_mm,max_minority_pct,edge_cut,success,runtime,error
AL,50,1.005,10.0,1,2,50.97713051448345,204,False,5.153990268707275,
AL,51,1.005,10.0,1,2,50.97713051448345,204,False,5.377795696258545,
AL,52,1.005,10.0,1,2,50.97713051448345,204,False,5.247617244720459,
AL,53,1.005,10.0,1,2,50.97713051448345,204,False,5.326587200164795,
AL,54,1.005,10.0,1,2,50.97713051448345,204,False,5.028933048248291,
AL,55,1.005,10.0,1,2,50.97713051448345,204,False,5.477161169052124,
GA,42,1.005,1.1,5,5,79.46573057870164,672,True,7.824664831161499,
GA,43,1.005,1.1,5,5,79.46573057870164,672,True,7.490651845932007,
GA,44,1.005,1.1,5,5,79.46573057870164,672,True,8.109260559082031,
GA,45,1.005,1.1,5,5,79.46573057870164,672,True,8.205496788024902,
GA,46,1.005,1.1,5,5,79.46573057870164,672,True,7.947083234786987,
GA,47,1.005,1.1,5,5,79.46573057870164,672,True,7.768069744110107,
GA,48,1.005,1.1,5,5,79.46573057870164,672,True,7.358676910400391,
GA,49,1.005,1.1,5,5,79.46573057870164,672,True,8.620837211608887,
GA,50,1.005,1.1,5,5,79.46573057870164,672,True,7.3968963623046875,
GA,51,1.005,1.1,5,5,79.46573057870164,672,True,7.12050461769104,
GA,52,1.005,1.1,5,5,79.46573057870164,672,True,6.603254556655884,
GA,53,1.005,1.1,5,5,79.46573057870164,672,True,6.751679182052612,
GA,54,1.005,1.1,5,5,79.46573057870164,672,True,6.653025150299072,
GA,55,1.005,1.1,5,5,79.46573057870164,672,True,6.637812614440918,
GA,42,1.005,1.3,5,5,89.69559649295637,743,True,6.7342681884765625,
GA,43,1.005,1.3,5,5,89.69559649295637,743,True,6.798246383666992,
GA,44,1.005,1.3,5,5,89.69559649295637,743,True,6.68455958366394,
GA,45,1.005,1.3,5,5,89.69559649295637,743,True,7.082738161087036,
GA,46,1.005,1.3,5,5,89.69559649295637,743,True,6.813460350036621,
GA,47,1.005,1.3,5,5,89.69559649295637,743,True,6.8686535358428955,
GA,48,1.005,1.3,5,5,89.69559649295637,743,True,6.725683927536011,
GA,49,1.005,1.3,5,5,89.69559649295637,743,True,6.6672043800354,
GA,50,1.005,1.3,5,5,89.69559649295637,743,True,6.667862176895142,
GA,51,1.005,1.3,5,5,89.69559649295637,743,True,6.672844886779785,
GA,52,1.005,1.3,5,5,89.69559649295637,743,True,6.6860010623931885,
GA,53,1.005,1.3,5,5,89.69559649295637,743,True,7.2000133991241455,
GA,54,1.005,1.3,5,5,89.69559649295637,743,True,7.0014307498931885,
GA,55,1.005,1.3,5,5,89.69559649295637,743,True,6.875173807144165,
GA,42,1.005,1.5,6,5,82.62708198558703,739,True,6.758830308914185,
GA,43,1.005,1.5,6,5,82.62708198558703,739,True,7.316792011260986,
GA,44,1.005,1.5,6,5,82.62708198558703,739,True,7.171376466751099,
GA,45,1.005,1.5,6,5,82.62708198558703,739,True,7.1303486824035645,
GA,46,1.005,1.5,6,5,82.62708198558703,739,True,6.96033501625061,
GA,47,1.005,1.5,6,5,82.62708198558703,739,True,6.670034408569336,
GA,48,1.005,1.5,6,5,82.62708198558703,739,True,6.636649131774902,
GA,49,1.005,1.5,6,5,82.62708198558703,739,True,6.699039936065674,
GA,50,1.005,1.5,6,5,82.62708198558703,739,True,6.44327974319458,
GA,51,1.005,1.5,6,5,82.62708198558703,739,True,6.4997358322143555,
GA,52,1.005,1.5,6,5,82.62708198558703,739,True,6.661640644073486,
GA,53,1.005,1.5,6,5,82.62708198558703,739,True,6.752537488937378,
GA,54,1.005,1.5,6,5,82.62708198558703,739,True,6.721805810928345,
GA,55,1.005,1.5,6,5,82.62708198558703,739,True,7.015665531158447,
GA,42,1.005,2.0,6,5,79.3271783605943,634,True,6.426604986190796,
GA,43,1.005,2.0,6,5,79.3271783605943,634,True,6.657813310623169,
GA,44,1.005,2.0,6,5,79.3271783605943,634,True,6.730447292327881,
GA,45,1.005,2.0,6,5,79.3271783605943,634,True,6.613272428512573,
GA,46,1.005,2.0,6,5,79.3271783605943,634,True,6.661799907684326,
GA,47,1.005,2.0,6,5,79.3271783605943,634,True,6.730363368988037,
GA,48,1.005,2.0,6,5,79.3271783605943,634,True,6.526007175445557,
GA,49,1.005,2.0,6,5,79.3271783605943,634,True,6.697633743286133,
GA,50,1.005,2.0,6,5,79.3271783605943,634,True,6.698079586029053,
GA,51,1.005,2.0,6,5,79.3271783605943,634,True,6.519853353500366,
GA,52,1.005,2.0,6,5,79.3271783605943,634,True,6.693710803985596,
GA,53,1.005,2.0,6,5,79.3271783605943,634,True,6.76137900352478,
GA,54,1.005,2.0,6,5,79.3271783605943,634,True,6.513233423233032,
GA,55,1.005,2.0,6,5,79.3271783605943,634,True,6.715494871139526,
GA,42,1.005,2.5,6,5,73.73841868482468,603,True,6.698778867721558,
GA,43,1.005,2.5,6,5,73.73841868482468,603,True,6.430330753326416,
GA,44,1.005,2.5,6,5,73.73841868482468,603,True,6.510003328323364,
GA,45,1.005,2.5,6,5,73.73841868482468,603,True,6.631613254547119,
GA,46,1.005,2.5,6,5,73.73841868482468,603,True,6.6220691204071045,
GA,47,1.005,2.5,6,5,73.73841868482468,603,True,6.711573839187622,
GA,48,1.005,2.5,6,5,73.73841868482468,603,True,6.844222545623779,
GA,49,1.005,2.5,6,5,73.73841868482468,603,True,6.702067613601685,
GA,50,1.005,2.5,6,5,73.73841868482468,603,True,6.654277086257935,
GA,51,1.005,2.5,6,5,73.73841868482468,603,True,6.697211742401123,
GA,52,1.005,2.5,6,5,73.73841868482468,603,True,6.458369970321655,
GA,53,1.005,2.5,6,5,73.73841868482468,603,True,6.434169292449951,
GA,54,1.005,2.5,6,5,73.73841868482468,603,True,6.469974040985107,
GA,55,1.005,2.5,6,5,73.73841868482468,603,True,6.573344945907593,
GA,42,1.005,3.0,7,5,78.0349527900569,644,True,6.389286756515503,
GA,43,1.005,3.0,7,5,78.0349527900569,644,True,6.508008718490601,
GA,44,1.005,3.0,7,5,78.0349527900569,644,True,6.528509140014648,
GA,45,1.005,3.0,7,5,78.0349527900569,644,True,6.394230365753174,
GA,46,1.005,3.0,7,5,78.0349527900569,644,True,6.623845815658569,
GA,47,1.005,3.0,7,5,78.0349527900569,644,True,7.120317459106445,
GA,48,1.005,3.0,7,5,78.0349527900569,644,True,6.872282981872559,
GA,49,1.005,3.0,7,5,78.0349527900569,644,True,7.475131273269653,
GA,50,1.005,3.0,7,5,78.0349527900569,644,True,6.789914846420288,
GA,51,1.005,3.0,7,5,78.0349527900569,644,True,6.944049596786499,
GA,52,1.005,3.0,7,5,78.0349527900569,644,True,8.128214836120605,
GA,53,1.005,3.0,7,5,78.0349527900569,644,True,7.009497404098511,
GA,54,1.005,3.0,7,5,78.0349527900569,644,True,6.914702415466309,
GA,55,1.005,3.0,7,5,78.0349527900569,644,True,7.287127733230591,
GA,42,1.005,4.0,6,5,76.96293607477604,582,True,7.446472406387329,
GA,43,1.005,4.0,6,5,76.96293607477604,582,True,7.262057781219482,
GA,44,1.005,4.0,6,5,76.96293607477604,582,True,7.43172812461853,
GA,45,1.005,4.0,6,5,76.96293607477604,582,True,7.777126789093018,
GA,46,1.005,4.0,6,5,76.96293607477604,582,True,7.4650187492370605,
GA,47,1.005,4.0,6,5,76.96293607477604,582,True,7.690110445022583,
GA,48,1.005,4.0,6,5,76.96293607477604,582,True,7.923797130584717,
GA,49,1.005,4.0,6,5,76.96293607477604,582,True,7.8682167530059814,
GA,50,1.005,4.0,6,5,76.96293607477604,582,True,7.728163003921509,
GA,51,1.005,4.0,6,5,76.96293607477604,582,True,8.014754295349121,
GA,52,1.005,4.0,6,5,76.96293607477604,582,True,7.602487564086914,
GA,53,1.005,4.0,6,5,76.96293607477604,582,True,7.40851354598999,
GA,54,1.005,4.0,6,5,76.96293607477604,582,True,7.263635873794556,
GA,55,1.005,4.0,6,5,76.96293607477604,582,True,7.512383460998535,
GA,42,1.005,5.0,4,5,86.67878013789587,616,False,7.117170333862305,
GA,43,1.005,5.0,4,5,86.67878013789587,616,False,6.761409521102905,
GA,44,1.005,5.0,4,5,86.67878013789587,616,False,7.0840044021606445,
GA,45,1.005,5.0,4,5,86.67878013789587,616,False,6.874173402786255,
GA,46,1.005,5.0,4,5,86.67878013789587,616,False,7.216127872467041,
GA,47,1.005,5.0,4,5,86.67878013789587,616,False,8.65412187576294,
GA,48,1.005,5.0,4,5,86.67878013789587,616,False,8.269009351730347,
GA,49,1.005,5.0,4,5,86.67878013789587,616,False,7.89185643196106,
GA,50,1.005,5.0,4,5,86.67878013789587,616,False,7.709027051925659,
GA,51,1.005,5.0,4,5,86.67878013789587,616,False,8.15073561668396,
GA,52,1.005,5.0,4,5,86.67878013789587,616,False,8.505667448043823,
GA,53,1.005,5.0,4,5,86.67878013789587,616,False,7.429609537124634,
GA,54,1.005,5.0,4,5,86.67878013789587,616,False,7.762023210525513,
GA,55,1.005,5.0,4,5,86.67878013789587,616,False,7.525729656219482,
GA,42,1.005,7.0,7,5,70.47324116010712,643,True,7.655024290084839,
GA,43,1.005,7.0,7,5,70.47324116010712,643,True,8.060995817184448,
GA,44,1.005,7.0,7,5,70.47324116010712,643,True,7.2333009243011475,
GA,45,1.005,7.0,7,5,70.47324116010712,643,True,7.251627683639526,
GA,46,1.005,7.0,7,5,70.47324116010712,643,True,7.026302099227905,
GA,47,1.005,7.0,7,5,70.47324116010712,643,True,7.384910821914673,
GA,48,1.005,7.0,7,5,70.47324116010712,643,True,8.991486072540283,
GA,49,1.005,7.0,7,5,70.47324116010712,643,True,7.516749620437622,
GA,50,1.005,7.0,7,5,70.47324116010712,643,True,7.243189096450806,
GA,51,1.005,7.0,7,5,70.47324116010712,643,True,7.156205654144287,
GA,52,1.005,7.0,7,5,70.47324116010712,643,True,7.315131664276123,
GA,53,1.005,7.0,7,5,70.47324116010712,643,True,6.986353635787964,
GA,54,1.005,7.0,7,5,70.47324116010712,643,True,7.125626564025879,
GA,55,1.005,7.0,7,5,70.47324116010712,643,True,7.056049585342407,
GA,42,1.005,10.0,7,5,70.47324116010712,643,True,7.375062465667725,
GA,43,1.005,10.0,7,5,70.47324116010712,643,True,7.2965614795684814,
GA,44,1.005,10.0,7,5,70.47324116010712,643,True,7.1534788608551025,
GA,45,1.005,10.0,7,5,70.47324116010712,643,True,7.3757452964782715,
GA,46,1.005,10.0,7,5,70.47324116010712,643,True,7.6541759967803955,
GA,47,1.005,10.0,7,5,70.47324116010712,643,True,7.797652244567871,
GA,48,1.005,10.0,7,5,70.47324116010712,643,True,7.817044496536255,
GA,49,1.005,10.0,7,5,70.47324116010712,643,True,7.4488794803619385,
GA,50,1.005,10.0,7,5,70.47324116010712,643,True,7.720052242279053,
GA,51,1.005,10.0,7,5,70.47324116010712,643,True,7.8445916175842285,
GA,52,1.005,10.0,7,5,70.47324116010712,643,True,8.157885789871216,
GA,53,1.005,10.0,7,5,70.47324116010712,643,True,7.185388565063477,
GA,54,1.005,10.0,7,5,70.47324116010712,643,True,7.087539434432983,
GA,55,1.005,10.0,7,5,70.47324116010712,643,True,7.302816867828369,
LA,42,1.005,1.1,1,2,58.88066837155957,388,False,3.6791460514068604,
LA,43,1.005,1.1,1,2,58.88066837155957,388,False,3.65878963470459,
LA,44,1.005,1.1,1,2,58.88066837155957,388,False,3.515434741973877,
LA,45,1.005,1.1,1,2,58.88066837155957,388,False,3.529477596282959,
LA,46,1.005,1.1,1,2,58.88066837155957,388,False,3.488325834274292,
LA,47,1.005,1.1,1,2,58.88066837155957,388,False,3.5880913734436035,
LA,48,1.005,1.1,1,2,58.88066837155957,388,False,3.5184285640716553,
LA,49,1.005,1.1,1,2,58.88066837155957,388,False,3.6390891075134277,
LA,50,1.005,1.1,1,2,58.88066837155957,388,False,3.618729591369629,
LA,51,1.005,1.1,1,2,58.88066837155957,388,False,3.7416043281555176,
LA,52,1.005,1.1,1,2,58.88066837155957,388,False,3.739060878753662,
LA,53,1.005,1.1,1,2,58.88066837155957,388,False,3.907808303833008,
LA,54,1.005,1.1,1,2,58.88066837155957,388,False,3.8795931339263916,
LA,55,1.005,1.1,1,2,58.88066837155957,388,False,3.97434139251709,
LA,42,1.005,1.3,1,2,55.60859495129468,331,False,3.8478035926818848,
LA,43,1.005,1.3,1,2,55.60859495129468,331,False,3.890679121017456,
