GEOID,district,total_pop,minority_pop,method,year,state
28117950200,2,6393,641,true_recursive,2010,mississippi
28117950500,2,1962,965,true_recursive,2010,mississippi
28121020101,2,4772,1371,true_recursive,2010,mississippi
28121020102,3,11057,2344,true_recursive,2010,mississippi
28121020206,3,8403,1707,true_recursive,2010,mississippi
28121020207,3,6340,1604,true_recursive,2010,mississippi
28121020209,3,4345,465,true_recursive,2010,mississippi
28121020210,3,4522,572,true_recursive,2010,mississippi
28121020211,2,7670,1525,true_recursive,2010,mississippi
28121020212,2,2420,295,true_recursive,2010,mississippi
28121020802,2,11490,3379,true_recursive,2010,mississippi
28121020213,2,1410,341,true_recursive,2010,mississippi
28121020302,2,7465,1720,true_recursive,2010,mississippi
28121020401,2,4350,1066,true_recursive,2010,mississippi
28121020402,2,6003,1428,true_recursive,2010,mississippi
28121020500,2,4591,2693,true_recursive,2010,mississippi
28121020600,2,8744,4016,true_recursive,2010,mississippi
28121020703,1,1941,227,true_recursive,2010,mississippi
28121020704,1,5870,1710,true_recursive,2010,mississippi
28121020803,1,2052,152,true_recursive,2010,mississippi
28121020900,1,6944,1386,true_recursive,2010,mississippi
28121021001,4,6047,612,true_recursive,2010,mississippi
28121021002,4,6988,1812,true_recursive,2010,mississippi
28121021003,4,5073,1121,true_recursive,2010,mississippi
28123020100,4,6830,3093,true_recursive,2010,mississippi
28123020200,4,4664,2460,true_recursive,2010,mississippi
28123020300,2,5298,1168,true_recursive,2010,mississippi
28123020500,2,4808,3496,true_recursive,2010,mississippi
28123020600,4,3479,1629,true_recursive,2010,mississippi
28127950300,4,6181,1741,true_recursive,2010,mississippi
28125950100,4,2897,2065,true_recursive,2010,mississippi
28127950100,4,5116,1822,true_recursive,2010,mississippi
28127950200,4,3581,1300,true_recursive,2010,mississippi
28127950500,4,4866,2510,true_recursive,2010,mississippi
28129950200,3,6086,916,true_recursive,2010,mississippi
28131020202,4,6753,1824,true_recursive,2010,mississippi
28133950402,4,6043,5925,true_recursive,2010,mississippi
28133950500,4,2999,2434,true_recursive,2010,mississippi
28133950600,4,2571,1784,true_recursive,2010,mississippi
28135950100,3,4334,1656,true_recursive,2010,mississippi
28135950300,4,5459,4233,true_recursive,2010,mississippi
28135950400,4,2786,1711,true_recursive,2010,mississippi
28137950200,4,6669,1613,true_recursive,2010,mississippi
28137950301,4,4648,2434,true_recursive,2010,mississippi
28137950302,4,6069,1351,true_recursive,2010,mississippi
28137950400,4,5864,2609,true_recursive,2010,mississippi
28139950100,4,5052,699,true_recursive,2010,mississippi
28139950200,4,6614,1422,true_recursive,2010,mississippi
28139950300,4,2753,1052,true_recursive,2010,mississippi
28139950400,4,7813,1655,true_recursive,2010,mississippi
28141950100,1,3252,74,true_recursive,2010,mississippi
28141950200,1,2555,233,true_recursive,2010,mississippi
28141950400,1,7549,754,true_recursive,2010,mississippi
28143980000,1,0,0,true_recursive,2010,mississippi
28145950100,4,4448,364,true_recursive,2010,mississippi
28149950200,4,4221,3472,true_recursive,2010,mississippi
28145950300,2,4564,1747,true_recursive,2010,mississippi
28145950600,2,3610,382,true_recursive,2010,mississippi
28147950200,2,1700,800,true_recursive,2010,mississippi
28149950300,2,2623,2280,true_recursive,2010,mississippi
28149950400,2,2935,2187,true_recursive,2010,mississippi
28149950800,1,4097,2399,true_recursive,2010,mississippi
28149951101,1,5272,2013,true_recursive,2010,mississippi
28149951102,1,4747,2127,true_recursive,2010,mississippi
28151001200,2,2518,2457,true_recursive,2010,mississippi
28151000200,2,1978,1502,true_recursive,2010,mississippi
28151000900,2,3081,2226,true_recursive,2010,mississippi
28151001000,2,1248,1188,true_recursive,2010,mississippi
28151001300,2,2410,2197,true_recursive,2010,mississippi
28151001400,2,4246,3452,true_recursive,2010,mississippi
28159950500,4,4287,1439,true_recursive,2010,mississippi
28153950100,4,5438,2878,true_recursive,2010,mississippi
28153950200,1,4909,3240,true_recursive,2010,mississippi
28157950100,1,4146,2661,true_recursive,2010,mississippi
28161950200,1,4192,1666,true_recursive,2010,mississippi
28149950600,1,5314,2364,true_recursive,2010,mississippi
28143950200,4,4734,3426,true_recursive,2010,mississippi
28145950200,4,5080,696,true_recursive,2010,mississippi
28145950400,4,4004,1698,true_recursive,2010,mississippi
28145950500,4,5428,598,true_recursive,2010,mississippi
28147950100,4,7063,3522,true_recursive,2010,mississippi
28147950300,4,6680,2976,true_recursive,2010,mississippi
28149950100,4,5458,1881,true_recursive,2010,mississippi
28149950500,4,2358,1278,true_recursive,2010,mississippi
28149950700,4,2545,1794,true_recursive,2010,mississippi
28149950901,4,5210,1359,true_recursive,2010,mississippi
28149950902,4,3993,1476,true_recursive,2010,mississippi
28151000100,4,1648,902,true_recursive,2010,mississippi
28151000300,4,3583,3248,true_recursive,2010,mississippi
28151000400,4,2919,2889,true_recursive,2010,mississippi
28151000600,4,2986,2939,true_recursive,2010,mississippi
28151000701,1,3732,2280,true_recursive,2010,mississippi
28151000702,1,3869,1649,true_recursive,2010,mississippi
28151000800,3,3393,1885,true_recursive,2010,mississippi
28151001100,3,1792,1771,true_recursive,2010,mississippi
28151001500,3,4319,1102,true_recursive,2010,mississippi
28151001600,3,2017,1416,true_recursive,2010,mississippi
28151001700,2,2646,1986,true_recursive,2010,mississippi
28151002000,2,1387,1105,true_recursive,2010,mississippi
28151002100,2,1365,1289,true_recursive,2010,mississippi
28153950300,2,5185,1107,true_recursive,2010,mississippi
28153950400,2,5215,1279,true_recursive,2010,mississippi
28155950100,2,4543,615,true_recursive,2010,mississippi
28155950200,3,3894,745,true_recursive,2010,mississippi
28155950300,3,1816,886,true_recursive,2010,mississippi
28163950400,3,1833,452,true_recursive,2010,mississippi
28163950600,3,6008,1692,true_recursive,2010,mississippi
28157950200,2,5732,4397,true_recursive,2010,mississippi
28159950100,2,3341,1160,true_recursive,2010,mississippi
28159950200,2,3870,2004,true_recursive,2010,mississippi
28159950300,2,3929,2830,true_recursive,2010,mississippi
28159950400,2,3771,1874,true_recursive,2010,mississippi
28161950100,2,3589,1365,true_recursive,2010,mississippi
28161950300,4,4897,2041,true_recursive,2010,mississippi
28163950100,4,7841,5190,true_recursive,2010,mississippi
28163950500,4,4563,4156,true_recursive,2010,mississippi
28163950200,3,3208,2056,true_recursive,2010,mississippi
28163950300,3,4612,4042,true_recursive,2010,mississippi
28047001501,3,3527,875,true_recursive,2010,mississippi
28047001502,3,4573,1446,true_recursive,2010,mississippi
28047001700,3,5523,2347,true_recursive,2010,mississippi
28047001800,3,2808,2448,true_recursive,2010,mississippi
28047002000,4,3200,1791,true_recursive,2010,mississippi
28049001500,4,3264,385,true_recursive,2010,mississippi
28047002300,4,2153,1388,true_recursive,2010,mississippi
28047002500,4,1812,678,true_recursive,2010,mississippi
28049001600,4,3886,2312,true_recursive,2010,mississippi
28047002600,4,3792,2940,true_recursive,2010,mississippi
28049000200,3,5395,1309,true_recursive,2010,mississippi
28047002700,4,6017,1187,true_recursive,2010,mississippi
28047002900,4,1329,170,true_recursive,2010,mississippi
28047003101,3,7305,1896,true_recursive,2010,mississippi
28047003102,4,6395,1199,true_recursive,2010,mississippi
28047003204,4,3862,1772,true_recursive,2010,mississippi
28047003205,2,5935,2233,true_recursive,2010,mississippi
28047003206,4,7783,2217,true_recursive,2010,mississippi
28047003207,4,5068,2305,true_recursive,2010,mississippi
28047003208,2,4059,2232,true_recursive,2010,mississippi
28047003301,2,8418,2793,true_recursive,2010,mississippi
28047003303,4,6307,1923,true_recursive,2010,mississippi
28047003304,4,4233,990,true_recursive,2010,mississippi
28047003402,4,10156,2011,true_recursive,2010,mississippi
28047003403,4,2069,173,true_recursive,2010,mississippi
28047003502,4,5920,417,true_recursive,2010,mississippi
28047003504,4,5679,1021,true_recursive,2010,mississippi
28049000302,2,4050,3803,true_recursive,2010,mississippi
28047003505,4,6696,1853,true_recursive,2010,mississippi
28047003700,4,3043,1298,true_recursive,2010,mississippi
28047003800,4,1151,213,true_recursive,2010,mississippi
28047003900,4,3278,1684,true_recursive,2010,mississippi
28047980000,4,85,54,true_recursive,2010,mississippi
28047990000,4,0,0,true_recursive,2010,mississippi
28049000100,1,4584,1456,true_recursive,2010,mississippi
