GEOID,district,total_pop,minority_pop,method,year,state
45063021018,5,5261,873,recursive,2010,south_carolina
45063021020,5,3992,658,recursive,2010,south_carolina
45063021021,5,1471,69,recursive,2010,south_carolina
45063021023,5,2566,398,recursive,2010,south_carolina
45063021024,5,3775,511,recursive,2010,south_carolina
45063021025,6,3439,167,recursive,2010,south_carolina
45063021028,3,3463,703,recursive,2010,south_carolina
45063021029,3,3314,1118,recursive,2010,south_carolina
45063021030,3,4901,955,recursive,2010,south_carolina
45063021031,3,3982,698,recursive,2010,south_carolina
45063021032,3,3767,463,recursive,2010,south_carolina
45063021022,3,3714,492,recursive,2010,south_carolina
45063021026,6,4274,290,recursive,2010,south_carolina
45063021027,6,3992,361,recursive,2010,south_carolina
45063021033,3,4431,971,recursive,2010,south_carolina
45063021034,3,4133,787,recursive,2010,south_carolina
45079011412,3,5089,3441,recursive,2010,south_carolina
45079011413,3,8358,4044,recursive,2010,south_carolina
45079011416,5,11475,6345,recursive,2010,south_carolina
45079011414,5,5767,3102,recursive,2010,south_carolina
45079011415,5,10592,5875,recursive,2010,south_carolina
45079011417,5,8302,6239,recursive,2010,south_carolina
45079011418,5,3433,1524,recursive,2010,south_carolina
45079011419,5,4905,3132,recursive,2010,south_carolina
45079011501,5,10945,5032,recursive,2010,south_carolina
45079011502,5,2133,1140,recursive,2010,south_carolina
45079011603,5,5380,1551,recursive,2010,south_carolina
45079011604,5,5946,1052,recursive,2010,south_carolina
45079011606,5,4461,2732,recursive,2010,south_carolina
45079011607,5,3800,2804,recursive,2010,south_carolina
45079011608,5,6959,4289,recursive,2010,south_carolina
45079011701,5,5137,1898,recursive,2010,south_carolina
45079011702,5,3550,3335,recursive,2010,south_carolina
45079011800,5,6424,5649,recursive,2010,south_carolina
45079011901,5,7590,5943,recursive,2010,south_carolina
45079011902,5,4980,2376,recursive,2010,south_carolina
45079012000,5,5433,3914,recursive,2010,south_carolina
45079980100,5,22,16,recursive,2010,south_carolina
45081960100,3,2817,872,recursive,2010,south_carolina
45081960400,3,3159,1429,recursive,2010,south_carolina
45081960300,3,4854,776,recursive,2010,south_carolina
45081960201,3,4807,2446,recursive,2010,south_carolina
45081960202,3,4238,2804,recursive,2010,south_carolina
45083020301,3,2905,1331,recursive,2010,south_carolina
45083020400,3,1212,1086,recursive,2010,south_carolina
45083020500,3,1414,1302,recursive,2010,south_carolina
45083020601,3,2756,1970,recursive,2010,south_carolina
45083020602,3,1899,997,recursive,2010,south_carolina
45083020603,3,2214,924,recursive,2010,south_carolina
45083020701,3,3068,2685,recursive,2010,south_carolina
45083020702,3,1858,1090,recursive,2010,south_carolina
45083020800,5,1484,1421,recursive,2010,south_carolina
45083020900,5,1302,882,recursive,2010,south_carolina
45083021001,5,2612,2383,recursive,2010,south_carolina
45083021100,5,3537,2218,recursive,2010,south_carolina
45083021200,5,3267,546,recursive,2010,south_carolina
45035010700,5,5572,2962,recursive,2010,south_carolina
45035010801,1,5162,1127,recursive,2010,south_carolina
45035010807,2,4466,796,recursive,2010,south_carolina
45035010808,2,7253,1795,recursive,2010,south_carolina
45035010809,1,3386,733,recursive,2010,south_carolina
45035010816,1,10241,3537,recursive,2010,south_carolina
45035010817,1,4620,1399,recursive,2010,south_carolina
45035010813,1,8688,2917,recursive,2010,south_carolina
45035010814,1,6212,2122,recursive,2010,south_carolina
45035010815,5,2894,1226,recursive,2010,south_carolina
45035010818,5,8016,5337,recursive,2010,south_carolina
45035010819,5,4287,1191,recursive,2010,south_carolina
45035010820,5,6177,2202,recursive,2010,south_carolina
45037970400,5,3648,1922,recursive,2010,south_carolina
45037970201,1,1962,576,recursive,2010,south_carolina
45015020405,1,2994,2017,recursive,2010,south_carolina
45015020101,1,3173,2058,recursive,2010,south_carolina
45015020201,1,3872,2105,recursive,2010,south_carolina
45015020301,1,3370,568,recursive,2010,south_carolina
45015020404,1,3699,863,recursive,2010,south_carolina
45015020503,1,5188,1757,recursive,2010,south_carolina
45015020504,1,3989,1974,recursive,2010,south_carolina
45015020506,1,5380,2304,recursive,2010,south_carolina
45015020600,1,5230,1249,recursive,2010,south_carolina
45015020707,2,5491,1975,recursive,2010,south_carolina
45015020710,1,5448,1868,recursive,2010,south_carolina
45015020711,1,2720,647,recursive,2010,south_carolina
45015020712,1,3415,360,recursive,2010,south_carolina
45015020716,5,7320,2555,recursive,2010,south_carolina
45015020403,5,6249,663,recursive,2010,south_carolina
45015020505,5,2942,1290,recursive,2010,south_carolina
45015020713,6,2421,684,recursive,2010,south_carolina
45015020714,1,5315,1573,recursive,2010,south_carolina
45015020715,5,4297,1364,recursive,2010,south_carolina
45015020717,1,5046,1994,recursive,2010,south_carolina
45015020718,5,4497,1629,recursive,2010,south_carolina
45015020720,1,2941,559,recursive,2010,south_carolina
45037970202,1,7439,4360,recursive,2010,south_carolina
45037970300,5,4660,2734,recursive,2010,south_carolina
45039960300,5,6156,3179,recursive,2010,south_carolina
45037970501,5,4218,1511,recursive,2010,south_carolina
45037970502,5,5058,686,recursive,2010,south_carolina
45039960100,0,2209,1807,recursive,2010,south_carolina
45039960200,0,4043,2171,recursive,2010,south_carolina
45039960400,0,6273,4156,recursive,2010,south_carolina
45039960500,0,5275,3545,recursive,2010,south_carolina
45041000202,0,7785,2539,recursive,2010,south_carolina
45041000101,1,2654,698,recursive,2010,south_carolina
45041000102,1,5455,1094,recursive,2010,south_carolina
45041000201,1,2479,751,recursive,2010,south_carolina
45041000300,2,4315,3479,recursive,2010,south_carolina
45041000400,1,4800,2015,recursive,2010,south_carolina
45041000500,1,6018,3398,recursive,2010,south_carolina
45041000600,1,4525,1569,recursive,2010,south_carolina
45041000700,2,3019,2852,recursive,2010,south_carolina
45041000800,2,4078,4061,recursive,2010,south_carolina
45041000900,2,3608,3542,recursive,2010,south_carolina
45041001000,2,1704,704,recursive,2010,south_carolina
45041001100,1,4676,1965,recursive,2010,south_carolina
45041001503,2,3370,1336,recursive,2010,south_carolina
45041001200,1,3295,450,recursive,2010,south_carolina
45041001300,2,3779,1182,recursive,2010,south_carolina
45041001400,1,7856,2176,recursive,2010,south_carolina
45041001504,1,5939,2703,recursive,2010,south_carolina
45041001505,2,3875,1209,recursive,2010,south_carolina
45041001506,1,1971,721,recursive,2010,south_carolina
45041001601,1,6084,3503,recursive,2010,south_carolina
45041001602,1,5221,1729,recursive,2010,south_carolina
45041001700,4,2488,1090,recursive,2010,south_carolina
45041001800,4,3852,1410,recursive,2010,south_carolina
45041001900,1,6556,2322,recursive,2010,south_carolina
45041002000,1,3816,1461,recursive,2010,south_carolina
45041002201,1,5711,4672,recursive,2010,south_carolina
45041002202,1,3394,2253,recursive,2010,south_carolina
45041002300,1,4006,943,recursive,2010,south_carolina
45041002400,2,3879,1347,recursive,2010,south_carolina
45041002500,1,2978,1070,recursive,2010,south_carolina
45077011203,2,6122,994,recursive,2010,south_carolina
45077011204,1,4368,1493,recursive,2010,south_carolina
45077011205,1,3569,513,recursive,2010,south_carolina
45079000600,1,2332,884,recursive,2010,south_carolina
45015020721,1,3324,1021,recursive,2010,south_carolina
45015020723,0,3135,901,recursive,2010,south_carolina
45015020724,0,3239,726,recursive,2010,south_carolina
45015020725,0,1055,343,recursive,2010,south_carolina
45015020804,1,2627,1409,recursive,2010,south_carolina
45015020807,2,5470,2373,recursive,2010,south_carolina
45015020808,4,3335,1650,recursive,2010,south_carolina
45015020719,4,6963,2184,recursive,2010,south_carolina
45015020722,4,3277,572,recursive,2010,south_carolina
45015020806,4,3641,1553,recursive,2010,south_carolina
45015020809,4,3340,1427,recursive,2010,south_carolina
45015020810,4,3716,2007,recursive,2010,south_carolina
45015020811,4,4642,2710,recursive,2010,south_carolina
45015020812,4,4704,1157,recursive,2010,south_carolina
45015020901,4,1519,522,recursive,2010,south_carolina
45015020903,4,3204,692,recursive,2010,south_carolina
45017950100,4,5613,1946,recursive,2010,south_carolina
45015021000,4,4443,1713,recursive,2010,south_carolina
45015980100,4,0,0,recursive,2010,south_carolina
45017950200,4,6122,3549,recursive,2010,south_carolina
45017950400,4,3440,1621,recursive,2010,south_carolina
45019000700,4,3504,658,recursive,2010,south_carolina
45015020904,4,3583,981,recursive,2010,south_carolina
45019001100,4,2525,1809,recursive,2010,south_carolina
45019000100,4,2767,448,recursive,2010,south_carolina
45019000500,4,1975,117,recursive,2010,south_carolina
45019000600,4,1256,225,recursive,2010,south_carolina
45019000900,4,1413,1122,recursive,2010,south_carolina
45019000400,4,3361,593,recursive,2010,south_carolina
45019001500,4,1371,962,recursive,2010,south_carolina
45019001600,4,1347,672,recursive,2010,south_carolina
45053950201,4,3566,1837,recursive,2010,south_carolina
45053950202,1,8368,5380,recursive,2010,south_carolina
45053950300,1,7683,5451,recursive,2010,south_carolina
45053990100,1,0,0,recursive,2010,south_carolina
45055970403,2,2309,609,recursive,2010,south_carolina
45019000200,1,1363,25,recursive,2010,south_carolina
45019001000,1,2249,766,recursive,2010,south_carolina
45055970100,1,2498,844,recursive,2010,south_carolina
45055970200,1,2806,420,recursive,2010,south_carolina
45055970300,1,2266,647,recursive,2010,south_carolina
45055970401,1,4582,973,recursive,2010,south_carolina
45055970402,1,2624,615,recursive,2010,south_carolina
45055970500,1,5677,2153,recursive,2010,south_carolina
45055970601,1,5509,1837,recursive,2010,south_carolina
45079000100,3,2467,2130,recursive,2010,south_carolina
45079000300,3,2876,2652,recursive,2010,south_carolina
45079000400,3,1876,1243,recursive,2010,south_carolina
45079000500,3,2194,2125,recursive,2010,south_carolina
45079000200,3,1494,1210,recursive,2010,south_carolina
45079000700,6,1736,551,recursive,2010,south_carolina
45079000900,3,2372,2322,recursive,2010,south_carolina
45079001000,3,3535,3364,recursive,2010,south_carolina
45079001100,3,4043,2013,recursive,2010,south_carolina
45079002100,4,2683,469,recursive,2010,south_carolina
45079001200,4,1820,190,recursive,2010,south_carolina
45079001300,4,2610,2464,recursive,2010,south_carolina
45079001600,4,1236,517,recursive,2010,south_carolina
45079002200,4,1278,311,recursive,2010,south_carolina
45079002300,4,2187,62,recursive,2010,south_carolina
45079002400,4,3905,490,recursive,2010,south_carolina
45079002500,3,3694,515,recursive,2010,south_carolina
45079002602,4,2957,746,recursive,2010,south_carolina
45079002603,4,4058,1722,recursive,2010,south_carolina
45079002604,4,1697,1216,recursive,2010,south_carolina
45079002700,4,2982,589,recursive,2010,south_carolina
45079002800,3,6455,1544,recursive,2010,south_carolina
45079002900,3,3232,621,recursive,2010,south_carolina
45079003000,3,2852,527,recursive,2010,south_carolina
45079003100,3,1213,744,recursive,2010,south_carolina
45079010102,3,6219,3302,recursive,2010,south_carolina
45079010103,3,17155,10471,recursive,2010,south_carolina
45079010104,3,3857,1484,recursive,2010,south_carolina
45079010306,3,7923,728,recursive,2010,south_carolina
45079010200,3,5505,2470,recursive,2010,south_carolina
45079010304,3,7126,3959,recursive,2010,south_carolina
45079010305,3,7004,2779,recursive,2010,south_carolina
45079010307,3,8372,1239,recursive,2010,south_carolina
45079010308,3,5857,1749,recursive,2010,south_carolina
45079010309,3,8948,3670,recursive,2010,south_carolina
45079010403,3,3875,2052,recursive,2010,south_carolina
45079010407,3,4284,3513,recursive,2010,south_carolina
45079010408,3,6166,4046,recursive,2010,south_carolina
45079010409,3,1604,1279,recursive,2010,south_carolina
45079010410,3,3781,3130,recursive,2010,south_carolina
45079010411,3,3174,2543,recursive,2010,south_carolina
45079010412,4,3159,2099,recursive,2010,south_carolina
45079010413,4,1989,1344,recursive,2010,south_carolina
45079010501,4,1989,952,recursive,2010,south_carolina
45079010502,4,643,632,recursive,2010,south_carolina
45091060803,4,4901,2056,recursive,2010,south_carolina
45091060804,4,4360,1591,recursive,2010,south_carolina
45091060901,4,4293,2108,recursive,2010,south_carolina
45091060904,4,6138,1293,recursive,2010,south_carolina
45091060905,4,8916,2844,recursive,2010,south_carolina
45091060906,4,8117,1629,recursive,2010,south_carolina
45091060907,4,8436,2671,recursive,2010,south_carolina
45055970602,4,4639,1462,recursive,2010,south_carolina
45055970700,4,2987,1238,recursive,2010,south_carolina
45055970800,4,6224,3218,recursive,2010,south_carolina
45055970902,4,3029,789,recursive,2010,south_carolina
45055970903,3,5999,1195,recursive,2010,south_carolina
45055970904,3,7881,2297,recursive,2010,south_carolina
45055970905,3,2667,391,recursive,2010,south_carolina
45057010400,3,2689,1094,recursive,2010,south_carolina
45057010100,3,3818,435,recursive,2010,south_carolina
45057010200,3,8474,2547,recursive,2010,south_carolina
45057010300,3,5483,1693,recursive,2010,south_carolina
45057010500,3,5476,2516,recursive,2010,south_carolina
45057010600,3,5490,2053,recursive,2010,south_carolina
45057010700,3,3804,3205,recursive,2010,south_carolina
45057010800,1,2696,1505,recursive,2010,south_carolina
45057010900,6,3763,1044,recursive,2010,south_carolina
45057011100,1,5287,1633,recursive,2010,south_carolina
45057011201,1,9463,1848,recursive,2010,south_carolina
45057011001,1,5319,1074,recursive,2010,south_carolina
45057011002,6,4624,882,recursive,2010,south_carolina
45057011202,6,10266,1633,recursive,2010,south_carolina
45059920101,6,7014,2048,recursive,2010,south_carolina
45059920103,6,4417,1424,recursive,2010,south_carolina
45059920104,1,3311,319,recursive,2010,south_carolina
45059920201,1,3230,259,recursive,2010,south_carolina
45059920202,6,3284,197,recursive,2010,south_carolina
45059920301,6,3672,950,recursive,2010,south_carolina
45059920400,1,5140,2301,recursive,2010,south_carolina
45059920502,3,6104,2633,recursive,2010,south_carolina
45059920600,3,4700,1403,recursive,2010,south_carolina
45059920700,3,4826,2831,recursive,2010,south_carolina
45059920800,3,5214,1071,recursive,2010,south_carolina
45059920900,3,2427,492,recursive,2010,south_carolina
45059921001,3,2778,976,recursive,2010,south_carolina
45059920102,3,1588,230,recursive,2010,south_carolina
45059920302,3,4404,2184,recursive,2010,south_carolina
45059920501,0,1761,506,recursive,2010,south_carolina
45059921002,1,2667,813,recursive,2010,south_carolina
45061920302,1,5589,4441,recursive,2010,south_carolina
45061920100,5,1550,780,recursive,2010,south_carolina
45061920200,5,4866,2811,recursive,2010,south_carolina
45061920301,5,0,0,recursive,2010,south_carolina
45079010600,5,4862,4556,recursive,2010,south_carolina
45079010701,5,3018,2915,recursive,2010,south_carolina
45079010702,5,3656,3474,recursive,2010,south_carolina
45079010703,3,3450,3432,recursive,2010,south_carolina
45079010803,3,2127,1715,recursive,2010,south_carolina
45079010804,3,2405,2217,recursive,2010,south_carolina
45091061003,3,9298,1026,recursive,2010,south_carolina
45091061004,3,6951,1307,recursive,2010,south_carolina
45091061005,3,8037,1278,recursive,2010,south_carolina
45091061006,3,2884,485,recursive,2010,south_carolina
45091061007,3,6233,1863,recursive,2010,south_carolina
45091061008,3,3193,612,recursive,2010,south_carolina
45091061101,1,3895,1017,recursive,2010,south_carolina
45091061103,1,5401,814,recursive,2010,south_carolina
45091061301,1,4717,2930,recursive,2010,south_carolina
45091061104,1,3973,402,recursive,2010,south_carolina
45091061201,1,7514,2151,recursive,2010,south_carolina
45091061202,1,4159,1186,recursive,2010,south_carolina
45091061203,1,6661,1219,recursive,2010,south_carolina
45091061302,1,4878,1320,recursive,2010,south_carolina
45091061401,1,3975,671,recursive,2010,south_carolina
45091061403,5,4937,878,recursive,2010,south_carolina
45091061404,1,3562,895,recursive,2010,south_carolina
45091061602,1,5312,2156,recursive,2010,south_carolina
45091061501,1,7730,1037,recursive,2010,south_carolina
45091061502,1,8210,1180,recursive,2010,south_carolina
45091061601,1,2961,1693,recursive,2010,south_carolina
45091061701,1,4395,359,recursive,2010,south_carolina
45091061705,1,4869,591,recursive,2010,south_carolina
45091061706,1,4211,477,recursive,2010,south_carolina
45091061707,2,7502,999,recursive,2010,south_carolina
45091061708,2,4042,594,recursive,2010,south_carolina
45091061801,0,2745,1042,recursive,2010,south_carolina
45091061802,0,4541,662,recursive,2010,south_carolina
45091061900,0,4492,736,recursive,2010,south_carolina
45027960201,0,3281,1848,recursive,2010,south_carolina
45027960202,0,0,0,recursive,2010,south_carolina
45027960300,0,2264,1292,recursive,2010,south_carolina
45027960400,0,2503,1452,recursive,2010,south_carolina
45027960500,1,5265,4080,recursive,2010,south_carolina
45027960600,0,3029,1851,recursive,2010,south_carolina
45027960701,5,4074,2047,recursive,2010,south_carolina
45027960702,5,1150,355,recursive,2010,south_carolina
45027960703,5,3337,727,recursive,2010,south_carolina
45027960801,5,3606,2731,recursive,2010,south_carolina
45027960802,5,2935,1483,recursive,2010,south_carolina
45029970100,5,1840,1000,recursive,2010,south_carolina
45029970402,6,3498,969,recursive,2010,south_carolina
45029970401,6,4424,1646,recursive,2010,south_carolina
45029970200,6,1711,592,recursive,2010,south_carolina
45029970300,5,5955,3075,recursive,2010,south_carolina
45045003602,5,2528,1916,recursive,2010,south_carolina
45045003701,5,5051,1420,recursive,2010,south_carolina
45045003704,6,3818,2257,recursive,2010,south_carolina
45045003705,6,1896,618,recursive,2010,south_carolina
45045003706,6,3465,1851,recursive,2010,south_carolina
45045003707,6,3573,1344,recursive,2010,south_carolina
45045003801,3,6900,1101,recursive,2010,south_carolina
45045003802,3,4648,1194,recursive,2010,south_carolina
45045003902,3,3529,307,recursive,2010,south_carolina
45045003903,3,4198,297,recursive,2010,south_carolina
45045003904,5,6328,1261,recursive,2010,south_carolina
45045004001,5,3227,303,recursive,2010,south_carolina
45045004002,5,4959,411,recursive,2010,south_carolina
45045004200,5,2356,318,recursive,2010,south_carolina
45045004101,1,3986,517,recursive,2010,south_carolina
45045004102,5,963,42,recursive,2010,south_carolina
45045004300,5,3507,2935,recursive,2010,south_carolina
45045004400,5,2050,1140,recursive,2010,south_carolina
45047970302,5,5703,1179,recursive,2010,south_carolina
45047970101,5,3729,1198,recursive,2010,south_carolina
45047970102,5,4543,1066,recursive,2010,south_carolina
45047970202,5,7792,2806,recursive,2010,south_carolina
45047970201,3,4085,1002,recursive,2010,south_carolina
45047970301,3,4897,1571,recursive,2010,south_carolina
45047970701,3,1999,261,recursive,2010,south_carolina
45047970400,3,6362,1797,recursive,2010,south_carolina
45047970500,5,5029,4722,recursive,2010,south_carolina
45047970600,5,7708,3522,recursive,2010,south_carolina
