GEOID,district,total_pop,minority_pop,method,year,state
28067950402,0,5354,3780,nway,2020,mississippi
28067950302,1,3475,456,nway,2020,mississippi
28067950301,1,4768,992,nway,2020,mississippi
28067950401,1,3758,1590,nway,2020,mississippi
28017950100,2,3651,2601,nway,2020,mississippi
28017950200,2,3506,1337,nway,2020,mississippi
28017950300,2,4783,2453,nway,2020,mississippi
28153950200,0,4455,3109,nway,2020,mississippi
28047000600,1,1496,369,nway,2020,mississippi
28047000900,1,2925,1293,nway,2020,mississippi
28007060600,3,3401,2208,nway,2020,mississippi
28007060400,3,2735,854,nway,2020,mississippi
28007060100,3,2424,692,nway,2020,mississippi
28007060300,3,3095,1881,nway,2020,mississippi
28007060500,3,3926,2345,nway,2020,mississippi
28007060200,3,2308,499,nway,2020,mississippi
28047001900,1,2870,1563,nway,2020,mississippi
28047002300,1,2117,1509,nway,2020,mississippi
28047002500,1,1835,758,nway,2020,mississippi
28047002600,1,3799,3013,nway,2020,mississippi
28143950102,2,3504,2999,nway,2020,mississippi
28143950101,2,2190,1832,nway,2020,mississippi
28113950102,0,4470,983,nway,2020,mississippi
28089030107,3,2588,913,nway,2020,mississippi
28157950201,0,2056,1588,nway,2020,mississippi
28157950202,0,3181,2400,nway,2020,mississippi
28047001600,1,3714,422,nway,2020,mississippi
28047001800,1,2614,2247,nway,2020,mississippi
28075010301,3,5587,1272,nway,2020,mississippi
28075010400,0,2754,1194,nway,2020,mississippi
28075001000,3,3811,2386,nway,2020,mississippi
28075000200,0,2318,2178,nway,2020,mississippi
28075000900,0,4497,3738,nway,2020,mississippi
28075000700,0,3562,3253,nway,2020,mississippi
28047002900,1,1724,232,nway,2020,mississippi
28143950200,2,4082,3094,nway,2020,mississippi
28151000701,3,3519,2768,nway,2020,mississippi
28011950300,2,2904,2669,nway,2020,mississippi
28011950200,2,2516,2178,nway,2020,mississippi
28011950500,2,5104,2816,nway,2020,mississippi
28011950400,2,3784,2787,nway,2020,mississippi
28011950100,2,3088,2719,nway,2020,mississippi
28071950201,3,3363,784,nway,2020,mississippi
28071950502,3,2694,618,nway,2020,mississippi
