GEOID,district,total_pop,minority_pop,method,year,state
45015020715,6,3912,1480,true_recursive,2020,south_carolina
45035010607,6,5272,1742,true_recursive,2020,south_carolina
45035010608,6,3654,995,true_recursive,2020,south_carolina
45089970601,5,2500,1385,true_recursive,2020,south_carolina
45089970602,5,2268,1250,true_recursive,2020,south_carolina
45019002103,6,4771,1967,true_recursive,2020,south_carolina
45019002614,6,3469,1390,true_recursive,2020,south_carolina
45019004614,6,7689,1549,true_recursive,2020,south_carolina
45051070102,5,3657,838,true_recursive,2020,south_carolina
45051030102,5,3837,1087,true_recursive,2020,south_carolina
45051070101,5,4971,1160,true_recursive,2020,south_carolina
45051040101,5,6408,1385,true_recursive,2020,south_carolina
45051040105,5,2793,240,true_recursive,2020,south_carolina
45063020601,4,3965,1569,true_recursive,2020,south_carolina
45051051503,5,4305,2140,true_recursive,2020,south_carolina
45051050401,5,3285,967,true_recursive,2020,south_carolina
45051051201,5,1653,131,true_recursive,2020,south_carolina
45051051302,5,2770,204,true_recursive,2020,south_carolina
45063020510,4,4644,2496,true_recursive,2020,south_carolina
45045000200,1,1530,235,true_recursive,2020,south_carolina
45063020511,4,2981,1766,true_recursive,2020,south_carolina
45013000903,7,2042,717,true_recursive,2020,south_carolina
45013002201,7,7620,888,true_recursive,2020,south_carolina
45013002105,7,4787,1153,true_recursive,2020,south_carolina
45079010413,2,2061,1563,true_recursive,2020,south_carolina
45079011411,4,4312,2352,true_recursive,2020,south_carolina
45079010806,2,1176,683,true_recursive,2020,south_carolina
45079010805,4,2531,2282,true_recursive,2020,south_carolina
45079010104,2,5057,2471,true_recursive,2020,south_carolina
45079011417,2,8261,6746,true_recursive,2020,south_carolina
45043920504,5,5709,744,true_recursive,2020,south_carolina
45085000901,5,4236,2836,true_recursive,2020,south_carolina
45085001703,4,5379,2284,true_recursive,2020,south_carolina
45085000902,5,4607,957,true_recursive,2020,south_carolina
45079003100,4,3264,1106,true_recursive,2020,south_carolina
45089970802,5,1319,1023,true_recursive,2020,south_carolina
45025950300,4,2533,749,true_recursive,2020,south_carolina
45007011201,1,5143,795,true_recursive,2020,south_carolina
45007011902,2,2975,1733,true_recursive,2020,south_carolina
45079002900,4,5124,1154,true_recursive,2020,south_carolina
45079002100,4,2808,602,true_recursive,2020,south_carolina
45079002800,4,7956,1881,true_recursive,2020,south_carolina
45025950200,4,4113,1374,true_recursive,2020,south_carolina
45025950800,4,2632,1086,true_recursive,2020,south_carolina
45007012002,2,5056,1745,true_recursive,2020,south_carolina
45007010103,1,9518,1850,true_recursive,2020,south_carolina
45043920204,5,2565,1870,true_recursive,2020,south_carolina
45043920203,5,2474,509,true_recursive,2020,south_carolina
45043920508,5,3143,294,true_recursive,2020,south_carolina
45043920601,5,4128,3268,true_recursive,2020,south_carolina
45043920602,5,2067,1180,true_recursive,2020,south_carolina
45043920509,5,1650,97,true_recursive,2020,south_carolina
45043920506,5,3216,248,true_recursive,2020,south_carolina
45043920507,5,3772,944,true_recursive,2020,south_carolina
45043920701,5,1919,599,true_recursive,2020,south_carolina
45043920702,5,3405,1600,true_recursive,2020,south_carolina
45043920510,5,1935,132,true_recursive,2020,south_carolina
45043920511,5,3991,323,true_recursive,2020,south_carolina
45063980100,4,3,2,true_recursive,2020,south_carolina
45063020602,4,4415,1304,true_recursive,2020,south_carolina
45063021019,4,2529,720,true_recursive,2020,south_carolina
45067950300,5,2614,1786,true_recursive,2020,south_carolina
45067950800,5,1980,1267,true_recursive,2020,south_carolina
45067950100,5,4139,2478,true_recursive,2020,south_carolina
45067950400,5,3147,1818,true_recursive,2020,south_carolina
45067950600,5,5467,4062,true_recursive,2020,south_carolina
45067950700,5,1340,891,true_recursive,2020,south_carolina
45067950200,5,6195,3675,true_recursive,2020,south_carolina
45067950500,5,4301,2126,true_recursive,2020,south_carolina
45091061602,3,5847,2564,true_recursive,2020,south_carolina
45091060102,3,2628,708,true_recursive,2020,south_carolina
45071950203,2,3723,2176,true_recursive,2020,south_carolina
45013002101,7,557,61,true_recursive,2020,south_carolina
45013002106,7,11418,3953,true_recursive,2020,south_carolina
45079000100,2,2176,1925,true_recursive,2020,south_carolina
