state,weight_factor,minority_threshold,mm_count,target_mm,success,max_minority_pct,district_pcts,state_minority_pct,num_districts,mm_proportion
new_york,10,0.4500,8,12,False,0.9107,"[np.float64(0.16484626851432702), np.float64(0.16591501278599555), np.float64(0.23424029267848484), np.float64(0.37129374923712843), np.float64(0.1430069584070328), np.float64(0.386900492938445), np.float64(0.7628224014167855), np.float64(0.8116905757569629), np.float64(0.9107153917724008), np.float64(0.37201665355030816), np.float64(0.46137602870742744), np.float64(0.25243394870727565), np.float64(0.16268256505130343), np.float64(0.7866246420443602), np.float64(0.731705885198697), np.float64(0.8863192489192218), np.float64(0.4342477359666554), np.float64(0.3957731781112874), np.float64(0.2972224063710454), np.float64(0.4810785699516475), np.float64(0.48218772435455176), np.float64(0.46587832680556224), np.float64(0.4315681299866538), np.float64(0.3775399646050001), np.float64(0.7292868032526036), np.float64(0.7315741957866526)]",0.4753,26,0.4615
new_york,10,0.5000,10,12,False,0.9003,"[np.float64(0.7313282455879268), np.float64(0.8257617071211372), np.float64(0.8886992431021923), np.float64(0.43905568297931885), np.float64(0.6793223422399592), np.float64(0.5253352489443187), np.float64(0.4696619431989162), np.float64(0.46546920383366186), np.float64(0.5133507276966439), np.float64(0.6309207061445236), np.float64(0.7485538872475233), np.float64(0.9002769896470826), np.float64(0.7887025228764816), np.float64(0.2844341187684711), np.float64(0.3706815791996269), np.float64(0.38401176639552537), np.float64(0.24702773427409208), np.float64(0.31882187318398225), np.float64(0.4183599443361498), np.float64(0.3528566224636222), np.float64(0.22682988413196106), np.float64(0.15488769815834993), np.float64(0.2927748457729596), np.float64(0.12331801777914973), np.float64(0.14298223396782747), np.float64(0.392018802548531)]",0.4753,26,0.4615
new_york,50,0.4000,11,12,False,0.8958,"[np.float64(0.2866591781020964), np.float64(0.4012532771662161), np.float64(0.5389875627394696), np.float64(0.28217041405672066), np.float64(0.3638537849975543), np.float64(0.37264312231321794), np.float64(0.37878658964457373), np.float64(0.3782021192326149), np.float64(0.15108766634798362), np.float64(0.2335529837673981), np.float64(0.1627749899212004), np.float64(0.184838560025466), np.float64(0.12460202344856239), np.float64(0.685546511815824), np.float64(0.8739635306466441), np.float64(0.7948667096064418), np.float64(0.43928943621521466), np.float64(0.5254267941445312), np.float64(0.5916728996877141), np.float64(0.7279301567932476), np.float64(0.8128691251548286), np.float64(0.8958335673769191), np.float64(0.704173444687357), np.float64(0.6409480669325789), np.float64(0.4446763185199199), np.float64(0.3671569112017865)]",0.4753,26,0.4615
new_york,50,0.4500,10,12,False,0.9266,"[np.float64(0.6914859001016879), np.float64(0.7449887924497154), np.float64(0.9266437866356585), np.float64(0.22440314127026212), np.float64(0.37288173521471035), np.float64(0.6407667743362937), np.float64(0.17307455919878065), np.float64(0.14186390230544713), np.float64(0.3821191154849), np.float64(0.1633054735064218), np.float64(0.22757968713719678), np.float64(0.21848680727702016), np.float64(0.37034413850129627), np.float64(0.4764686288093715), np.float64(0.28130088891892896), np.float64(0.38224922319529414), np.float64(0.34532194187652093), np.float64(0.4712218015343285), np.float64(0.5077618720212985), np.float64(0.46066335682345366), np.float64(0.6725473377537796), np.float64(0.7943810081954091), np.float64(0.6449855852637741), np.float64(0.8465525247019702), np.float64(0.8201561677922414), np.float64(0.494159674865613)]",0.4753,26,0.4615
new_york,50,0.5000,9,12,False,0.9200,"[np.float64(0.9200225888367727), np.float64(0.7512892877531776), np.float64(0.47004780540496544), np.float64(0.47261141292770176), np.float64(0.7888633000154309), np.float64(0.7648531181704548), np.float64(0.3996985966050044), np.float64(0.5854909448170565), np.float64(0.3562504067439397), np.float64(0.8189645357185771), np.float64(0.7518284055466906), np.float64(0.6285023009926656), np.float64(0.8799599779241086), np.float64(0.2539774664630358), np.float64(0.37257005658722414), np.float64(0.2996153511510252), np.float64(0.27146707279499926), np.float64(0.28723648062238255), np.float64(0.11828372166544374), np.float64(0.35494484967579965), np.float64(0.38845062910851585), np.float64(0.14417574008662806), np.float64(0.4456014212831242), np.float64(0.41100798982553594), np.float64(0.28813212599373383), np.float64(0.12533274511611858)]",0.4753,26,0.4615
new_york,100,0.4000,9,12,False,0.9082,"[np.float64(0.8150092697537263), np.float64(0.8684252465412536), np.float64(0.908157478921067), np.float64(0.43772892317647827), np.float64(0.6959038423496143), np.float64(0.7137446094904313), np.float64(0.5065382585646486), np.float64(0.7928979884214638), np.float64(0.4667171381451136), np.float64(0.7233022436155233), np.float64(0.7890682243265303), np.float64(0.49272907469964516), np.float64(0.4450356822504252), np.float64(0.3312328814174402), np.float64(0.414521583886768), np.float64(0.4897595753904711), np.float64(0.20242213546367618), np.float64(0.35879319177284785), np.float64(0.2806038116824516), np.float64(0.28330737070044276), np.float64(0.27127528211532304), np.float64(0.12219410442951216), np.float64(0.11883422936197294), np.float64(0.37162115820736474), np.float64(0.39571022217774926), np.float64(0.13854470235139527)]",0.4753,26,0.4615
new_york,100,0.4500,11,12,False,0.9184,"[np.float64(0.6687197805352169), np.float64(0.7811919118714798), np.float64(0.9184325087834198), np.float64(0.25837891417191344), np.float64(0.40458216780785744), np.float64(0.6716921026902708), np.float64(0.16951646683170818), np.float64(0.1452347318907963), np.float64(0.38240594039024206), np.float64(0.16492606571748225), np.float64(0.2299870108817261), np.float64(0.19323842153576573), np.float64(0.3715606349489208), np.float64(0.4103049428204687), np.float64(0.285739999748468), np.float64(0.41544231690387645), np.float64(0.32600186467738174), np.float64(0.5159293879984567), np.float64(0.47892367894557425), np.float64(0.5458752432472245), np.float64(0.8123569392265436), np.float64(0.5415903118700609), np.float64(0.8134792174918708), np.float64(0.8198975767912181), np.float64(0.6412975602518152), np.float64(0.3502029520629258)]",0.4753,26,0.4615
new_york,100,0.5000,9,12,False,0.9340,"[np.float64(0.44539630463316143), np.float64(0.8064496220348565), np.float64(0.8255049154629789), np.float64(0.5352441753832526), np.float64(0.8472186839474345), np.float64(0.4631295975979856), np.float64(0.4339018976764021), np.float64(0.6336312882355906), np.float64(0.747552758071094), np.float64(0.9340421690552038), np.float64(0.7838667905285753), np.float64(0.36049812306184364), np.float64(0.7204301452402905), np.float64(0.38074744344873523), np.float64(0.29136163583124225), np.float64(0.4232361477426391), np.float64(0.31884752842312425), np.float64(0.21731705548083727), np.float64(0.27512071537333416), np.float64(0.11934689594420297), np.float64(0.22849077712822458), np.float64(0.1714607105326159), np.float64(0.4280909649285305), np.float64(0.3689104075112704), np.float64(0.380753248909986), np.float64(0.15273243093796934)]",0.4753,26,0.4615
pennsylvania,1,0.4000,2,5,False,0.6248,"[np.float64(0.22661607151807706), np.float64(0.5771930146554541), np.float64(0.4439711938302058), np.float64(0.6248063805424912), np.float64(0.2913848136951825), np.float64(0.20866278668710986), np.float64(0.27825864395354283), np.float64(0.32995699439290266), np.float64(0.15419429924902556), np.float64(0.2065904013804849), np.float64(0.19546734928570922), np.float64(0.22585720461086878), np.float64(0.13989114676261952), np.float64(0.08600550749067168), np.float64(0.13475192839269962), np.float64(0.2938662408192779), np.float64(0.17539607207372365)]",0.2653,17,0.2941
pennsylvania,1,0.4500,2,5,False,0.6248,"[np.float64(0.22661607151807706), np.float64(0.5771930146554541), np.float64(0.4439711938302058), np.float64(0.6248063805424912), np.float64(0.2913848136951825), np.float64(0.20866278668710986), np.float64(0.27825864395354283), np.float64(0.32995699439290266), np.float64(0.15419429924902556), np.float64(0.2065904013804849), np.float64(0.19546734928570922), np.float64(0.22585720461086878), np.float64(0.13989114676261952), np.float64(0.08600550749067168), np.float64(0.13475192839269962), np.float64(0.2938662408192779), np.float64(0.17539607207372365)]",0.2653,17,0.2941
pennsylvania,1,0.5000,2,5,False,0.6248,"[np.float64(0.22661607151807706), np.float64(0.5771930146554541), np.float64(0.4439711938302058), np.float64(0.6248063805424912), np.float64(0.2913848136951825), np.float64(0.20866278668710986), np.float64(0.27825864395354283), np.float64(0.32995699439290266), np.float64(0.15419429924902556), np.float64(0.2065904013804849), np.float64(0.19546734928570922), np.float64(0.22585720461086878), np.float64(0.13989114676261952), np.float64(0.08600550749067168), np.float64(0.13475192839269962), np.float64(0.2938662408192779), np.float64(0.17539607207372365)]",0.2653,17,0.2941
pennsylvania,5,0.4000,2,5,False,0.6812,"[np.float64(0.3199183539565305), np.float64(0.35187207713942115), np.float64(0.27062717908107464), np.float64(0.18371312379774282), np.float64(0.35917837512841566), np.float64(0.6812436298205858), np.float64(0.22272086299053107), np.float64(0.5875721033418335), np.float64(0.23259934832967366), np.float64(0.1969485557945678), np.float64(0.12643541676025405), np.float64(0.2411544886545941), np.float64(0.07399748032104725), np.float64(0.15839447814103685), np.float64(0.0914442022906046), np.float64(0.30728571393654924), np.float64(0.18842380524332422)]",0.2653,17,0.2941
pennsylvania,5,0.4500,2,5,False,0.6363,"[np.float64(0.3235895543029554), np.float64(0.17385607101731135), np.float64(0.09368843232884325), np.float64(0.0961307790239395), np.float64(0.23719364234681078), np.float64(0.13467785185382766), np.float64(0.13636651245747047), np.float64(0.13067596698199663), np.float64(0.3016418987921025), np.float64(0.3029879687935911), np.float64(0.25741850773686453), np.float64(0.2571796089015811), np.float64(0.23767784046325277), np.float64(0.2225271582338972), np.float64(0.5987575267029122), np.float64(0.44164511244628274), np.float64(0.6362806423895929)]",0.2653,17,0.2941
pennsylvania,5,0.5000,2,5,False,0.6508,"[np.float64(0.12789337452693597), np.float64(0.23199304636439533), np.float64(0.11636356996629074), np.float64(0.14483323227276876), np.float64(0.11518270918927691), np.float64(0.33261409579880913), np.float64(0.10002228148245777), np.float64(0.13545723995472364), np.float64(0.30056714137359997), np.float64(0.30818715803427155), np.float64(0.22765055100505208), np.float64(0.30841061475932807), np.float64(0.2551510183401142), np.float64(0.22688373784462063), np.float64(0.42034184499665417), np.float64(0.6507863860890509), np.float64(0.5959185677778187)]",0.2653,17,0.2941
pennsylvania,10,0.4000,2,5,False,0.7934,"[np.float64(0.32497787162767117), np.float64(0.13178584125066614), np.float64(0.12849976686434536), np.float64(0.1484163852989047), np.float64(0.16762645595053494), np.float64(0.22253036442737045), np.float64(0.1268325178970796), np.float64(0.08434769970729146), np.float64(0.28653537413772906), np.float64(0.3085087228609976), np.float64(0.2570213783814649), np.float64(0.26753676226017153), np.float64(0.24916161322467484), np.float64(0.2621045360713123), np.float64(0.6049388504691493), np.float64(0.7934041974083428), np.float64(0.2635375021432365)]",0.2653,17,0.2941
pennsylvania,10,0.4500,2,5,False,0.6602,"[np.float64(0.5861270787667118), np.float64(0.28720219823916576), np.float64(0.6602160976096558), np.float64(0.38351691872809973), np.float64(0.2972227842035098), np.float64(0.2358473184976182), np.float64(0.21832742033268837), np.float64(0.31096951589854016), np.float64(0.15399080283030492), np.float64(0.13485807070170575), np.float64(0.2617607175846374), np.float64(0.25266949952422374), np.float64(0.31236051575327556), np.float64(0.1889463958555582), np.float64(0.1406669254304585), np.float64(0.0951416375836945), np.float64(0.08955348822718509)]",0.2653,17,0.2941
pennsylvania,10,0.5000,2,5,False,0.7528,"[np.float64(0.5873371384130254), np.float64(0.24913424063197762), np.float64(0.7527858998066441), np.float64(0.3263949065868136), np.float64(0.2923693133216354), np.float64(0.231197842469106), np.float64(0.2546147085044933), np.float64(0.30748393319374606), np.float64(0.19565547326791555), np.float64(0.24547399813808693), np.float64(0.13688644164416688), np.float64(0.22642717140935814), np.float64(0.136842143683103), np.float64(0.11649892124379527), np.float64(0.0930344972624955), np.float64(0.2730867656190443), np.float64(0.2014050047744735)]",0.2653,17,0.2941
pennsylvania,50,0.4000,2,5,False,0.6981,"[np.float64(0.6980974826061246), np.float64(0.3179892332890384), np.float64(0.2750681511454578), np.float64(0.5753445966597887), np.float64(0.22591478760630465), np.float64(0.26452438302658027), np.float64(0.2920420334445902), np.float64(0.3129303571147887), np.float64(0.21464790526344102), np.float64(0.29909865582019507), np.float64(0.11933904153863069), np.float64(0.16527963520305491), np.float64(0.08193470540020123), np.float64(0.14828266261774173), np.float64(0.14082227761977903), np.float64(0.3230038151420385), np.float64(0.12019561176082959)]",0.2653,17,0.2941
pennsylvania,50,0.4500,2,5,False,0.6527,"[np.float64(0.61598688339234), np.float64(0.24644276287053923), np.float64(0.652711941864404), np.float64(0.40674230281386203), np.float64(0.3076382089918644), np.float64(0.2060428262843275), np.float64(0.19362772108548368), np.float64(0.2856392826494136), np.float64(0.24255909563423986), np.float64(0.2723045131321588), np.float64(0.12163401292285021), np.float64(0.20091768355572429), np.float64(0.08445125693037434), np.float64(0.13263452016480393), np.float64(0.21034129763953507), np.float64(0.2699907221915563), np.float64(0.12352866923285029)]",0.2653,17,0.2941
pennsylvania,50,0.5000,2,5,False,0.6814,"[np.float64(0.1661690901449766), np.float64(0.14018339758466872), np.float64(0.322210234774468), np.float64(0.11074036494829999), np.float64(0.2187205521108007), np.float64(0.1330859145987962), np.float64(0.13931522413133376), np.float64(0.0778057088922154), np.float64(0.31478615870781745), np.float64(0.31850516710048477), np.float64(0.1905608081987286), np.float64(0.3028437392938991), np.float64(0.2581116000882031), np.float64(0.2816498097048474), np.float64(0.2634464597819625), np.float64(0.6814449207760173), np.float64(0.6718766615049414)]",0.2653,17,0.2941
pennsylvania,100,0.4000,2,5,False,0.6693,"[np.float64(0.29216801180079366), np.float64(0.3038557733886549), np.float64(0.22180386009738992), np.float64(0.3065350827225981), np.float64(0.2275962773961802), np.float64(0.6692897344541164), np.float64(0.5850701347784037), np.float64(0.3798842579993529), np.float64(0.25399169285915474), np.float64(0.11512405019936835), np.float64(0.21076585492341288), np.float64(0.19696266237784132), np.float64(0.08193857475244228), np.float64(0.14031921816767395), np.float64(0.1303994510972109), np.float64(0.3029991037844685), np.float64(0.16153243578675536)]",0.2653,17,0.2941
pennsylvania,100,0.4500,2,5,False,0.6562,"[np.float64(0.6285870170046893), np.float64(0.25397845993484813), np.float64(0.656164940424947), np.float64(0.3730646286885542), np.float64(0.30770455408247466), np.float64(0.20683460264695708), np.float64(0.30875064349682474), np.float64(0.14820046592568317), np.float64(0.25598300518341904), np.float64(0.2702018994606245), np.float64(0.12120047253070328), np.float64(0.2230351975307253), np.float64(0.08506975287907402), np.float64(0.1327228874128367), np.float64(0.20564728883606959), np.float64(0.1563205608583294), np.float64(0.2567479525750598)]",0.2653,17,0.2941
pennsylvania,100,0.5000,2,5,False,0.7742,"[np.float64(0.112400863686767), np.float64(0.33472435915148163), np.float64(0.13148095779147306), np.float64(0.1499079071284351), np.float64(0.14603059839698038), np.float64(0.2310817075342753), np.float64(0.12177169085344837), np.float64(0.08228627374724527), np.float64(0.302701063915618), np.float64(0.21743811495036097), np.float64(0.2917947611093327), np.float64(0.3079109600350947), np.float64(0.26414432070252464), np.float64(0.26299480538802866), np.float64(0.25636647649832617), np.float64(0.7742282890067844), np.float64(0.6209030304150889)]",0.2653,17,0.2941
illinois,1,0.4000,5,7,False,0.9155,"[np.float64(0.18008453318960801), np.float64(0.18186412496319848), np.float64(0.201215638789239), np.float64(0.29060007927065284), np.float64(0.3692784440589427), np.float64(0.413016226026719), np.float64(0.297087335413131), np.float64(0.5168012412551544), np.float64(0.4119806013397158), np.float64(0.3786127164521029), np.float64(0.34373106136273984), np.float64(0.39681206650762557), np.float64(0.5917708145985945), np.float64(0.9154999228009351), np.float64(0.8257343362741288), np.float64(0.3835507685250087), np.float64(0.5295646936767329)]",0.4168,17,0.4118
illinois,1,0.4500,5,7,False,0.9155,"[np.float64(0.18008453318960801), np.float64(0.18186412496319848), np.float64(0.201215638789239), np.float64(0.29060007927065284), np.float64(0.3692784440589427), np.float64(0.413016226026719), np.float64(0.297087335413131), np.float64(0.5168012412551544), np.float64(0.4119806013397158), np.float64(0.3786127164521029), np.float64(0.34373106136273984), np.float64(0.39681206650762557), np.float64(0.5917708145985945), np.float64(0.9154999228009351), np.float64(0.8257343362741288), np.float64(0.3835507685250087), np.float64(0.5295646936767329)]",0.4168,17,0.4118
illinois,1,0.5000,5,7,False,0.9155,"[np.float64(0.18008453318960801), np.float64(0.18186412496319848), np.float64(0.201215638789239), np.float64(0.29060007927065284), np.float64(0.3692784440589427), np.float64(0.413016226026719), np.float64(0.297087335413131), np.float64(0.5168012412551544), np.float64(0.4119806013397158), np.float64(0.3786127164521029), np.float64(0.34373106136273984), np.float64(0.39681206650762557), np.float64(0.5917708145985945), np.float64(0.9154999228009351), np.float64(0.8257343362741288), np.float64(0.3835507685250087), np.float64(0.5295646936767329)]",0.4168,17,0.4118
illinois,5,0.4000,4,7,False,0.8605,"[np.float64(0.239400635261902), np.float64(0.14348391025019186), np.float64(0.20367029424003133), np.float64(0.2804466664719921), np.float64(0.2204435547861722), np.float64(0.3092292383655187), np.float64(0.4025294845423382), np.float64(0.43604071159893787), np.float64(0.45478251865708214), np.float64(0.3908849696209912), np.float64(0.32878937978647255), np.float64(0.48137340444920224), np.float64(0.6641128863718115), np.float64(0.46323265192210666), np.float64(0.7168360483604675), np.float64(0.6612069849442608), np.float64(0.8605466057333919)]",0.4168,17,0.4118
illinois,5,0.4500,5,7,False,0.9056,"[np.float64(0.8107130784938517), np.float64(0.9055577959401274), np.float64(0.5693964225525014), np.float64(0.42591274220299746), np.float64(0.5166539940744004), np.float64(0.49332060300627173), np.float64(0.6188839976637924), np.float64(0.32258925461749993), np.float64(0.17104543623282653), np.float64(0.292019779351795), np.float64(0.21214642048959997), np.float64(0.1897471691631568), np.float64(0.23607404693881504), np.float64(0.2850110244096693), np.float64(0.4338009465254911), np.float64(0.3158031037524001), np.float64(0.4001603883659404)]",0.4168,17,0.4118
illinois,5,0.5000,4,7,False,0.8897,"[np.float64(0.1324957236771716), np.float64(0.25380658474178375), np.float64(0.2645767574896548), np.float64(0.2533475236839861), np.float64(0.4475590683972824), np.float64(0.4122449441733465), np.float64(0.3152044632288706), np.float64(0.19249670339145553), np.float64(0.2865597002603945), np.float64(0.48443669158125147), np.float64(0.2682536826902812), np.float64(0.46659450966134325), np.float64(0.6686484308209907), np.float64(0.5375220333393188), np.float64(0.47329892361794496), np.float64(0.8896603468187277), np.float64(0.8459979148155221)]",0.4168,17,0.4118
illinois,10,0.4000,5,7,False,0.7664,"[np.float64(0.484592029524728), np.float64(0.3648263191896424), np.float64(0.3855255895352301), np.float64(0.19664723578643373), np.float64(0.2289454551934553), np.float64(0.1939578597289869), np.float64(0.291383432035305), np.float64(0.18585098092885194), np.float64(0.3799419820756324), np.float64(0.3669238902298471), np.float64(0.38967986364313945), np.float64(0.3250046295769761), np.float64(0.7318953568730215), np.float64(0.5943375725043359), np.float64(0.6679018747363843), np.float64(0.7457301508089871), np.float64(0.766364888717147)]",0.4168,17,0.4118
illinois,10,0.4500,4,7,False,0.8972,"[np.float64(0.17135612756851307), np.float64(0.29599139009219), np.float64(0.23699623476632597), np.float64(0.15931263767119136), np.float64(0.40195762168051824), np.float64(0.31342433210234283), np.float64(0.29023562478041953), np.float64(0.24853316930088634), np.float64(0.31935118917385075), np.float64(0.4717941322653813), np.float64(0.46130815247815), np.float64(0.41585487512812763), np.float64(0.6110354477186485), np.float64(0.3786088327486383), np.float64(0.8020088319723035), np.float64(0.897150554116958), np.float64(0.7479669643162631)]",0.4168,17,0.4118
illinois,10,0.5000,4,7,False,0.9130,"[np.float64(0.3912641523157906), np.float64(0.3941307716139334), np.float64(0.3155720198727737), np.float64(0.22845742867338098), np.float64(0.2417911814016064), np.float64(0.20212739255611345), np.float64(0.1521273910515168), np.float64(0.2751656969986033), np.float64(0.3403457917465398), np.float64(0.40965774619915196), np.float64(0.4169539450268851), np.float64(0.4463100833926552), np.float64(0.3656956539526508), np.float64(0.6648892551336644), np.float64(0.6467759613698361), np.float64(0.9130065793561062), np.float64(0.8126210195920237)]",0.4168,17,0.4118
illinois,50,0.4000,4,7,False,0.8394,"[np.float64(0.4059964462887509), np.float64(0.30424397257292807), np.float64(0.21403132738591069), np.float64(0.26263357279069555), np.float64(0.2724147501474767), np.float64(0.1261186231151993), np.float64(0.30574143573328005), np.float64(0.2553809722727313), np.float64(0.36748867357657633), np.float64(0.41987255914631816), np.float64(0.32121865687625223), np.float64(0.4704074583745601), np.float64(0.4841785374285915), np.float64(0.6632397757565603), np.float64(0.717287914809602), np.float64(0.8393724270462785), np.float64(0.8025094441885234)]",0.4168,17,0.4118
illinois,50,0.4500,5,7,False,0.8243,"[np.float64(0.42677616783190214), np.float64(0.33186842975704495), np.float64(0.6395325122074135), np.float64(0.39576226587656743), np.float64(0.8242662881196315), np.float64(0.6616228158589015), np.float64(0.6785380078863484), np.float64(0.681185429230568), np.float64(0.23096610454059222), np.float64(0.16099812254532478), np.float64(0.28181351080394323), np.float64(0.1777520260023625), np.float64(0.23420240937175427), np.float64(0.3013664871548679), np.float64(0.4280641846098456), np.float64(0.3850203751074223), np.float64(0.44296298196192735)]",0.4168,17,0.4118
illinois,50,0.5000,5,7,False,0.9058,"[np.float64(0.2370698907468928), np.float64(0.23620823739348115), np.float64(0.16885353506184564), np.float64(0.22283934168018674), np.float64(0.40372167421409616), np.float64(0.3613095249699577), np.float64(0.38038890307558093), np.float64(0.19524640931373338), np.float64(0.41037252278173475), np.float64(0.3888044365209547), np.float64(0.36914609986940927), np.float64(0.41585996036735756), np.float64(0.6549733341491243), np.float64(0.5109323154038418), np.float64(0.604226162877989), np.float64(0.9057986463568363), np.float64(0.747552866155239)]",0.4168,17,0.4118
illinois,100,0.4000,5,7,False,0.8589,"[np.float64(0.2238270103489263), np.float64(0.29670698266862194), np.float64(0.4103548181257376), np.float64(0.33902281839108017), np.float64(0.17554518370268796), np.float64(0.26167709643677456), np.float64(0.186324492310183), np.float64(0.2800558402095494), np.float64(0.4183673717533985), np.float64(0.3098324997248818), np.float64(0.5032927157633328), np.float64(0.4248237049842649), np.float64(0.8062040260501978), np.float64(0.8589432388826991), np.float64(0.7279698673399052), np.float64(0.6247902238130122), np.float64(0.3930260654709608)]",0.4168,17,0.4118
illinois,100,0.4500,5,7,False,0.8588,"[np.float64(0.20667340476499257), np.float64(0.22155617076588785), np.float64(0.14304879109086976), np.float64(0.27286541069281944), np.float64(0.4385205402903182), np.float64(0.40095701375311815), np.float64(0.3246533149274039), np.float64(0.24249093974080138), np.float64(0.473520568863562), np.float64(0.2841372426920357), np.float64(0.37557239632195183), np.float64(0.41957793674434785), np.float64(0.594864500344198), np.float64(0.6906522355640253), np.float64(0.5338837513421945), np.float64(0.7907588626711466), np.float64(0.8588020991929431)]",0.4168,17,0.4118
illinois,100,0.5000,4,7,False,0.9110,"[np.float64(0.2494267057512354), np.float64(0.29431228657395136), np.float64(0.49136583808168455), np.float64(0.3197773837563427), np.float64(0.26438720861154513), np.float64(0.12229670339759896), np.float64(0.2507992685344075), np.float64(0.21279072162943213), np.float64(0.3838122867094592), np.float64(0.3967277868943579), np.float64(0.41028070900672886), np.float64(0.3096555781694322), np.float64(0.6740012820896836), np.float64(0.4365720223616703), np.float64(0.656145372567922), np.float64(0.9110281972027812), np.float64(0.7953020139484224)]",0.4168,17,0.4118
ohio,1,0.4000,1,4,False,0.5410,"[np.float64(0.17164111249439082), np.float64(0.3520266067721073), np.float64(0.3656072160239088), np.float64(0.31020400725574726), np.float64(0.11174534836877645), np.float64(0.4179094163944551), np.float64(0.19384252190859555), np.float64(0.21701599518715925), np.float64(0.5409599947224982), np.float64(0.28730215473944654), np.float64(0.35730515554629366), np.float64(0.08557051636338507), np.float64(0.13522158380004617), np.float64(0.1452266444205102), np.float64(0.30517904055850065)]",0.2411,15,0.2667
ohio,1,0.4500,1,4,False,0.5410,"[np.float64(0.17164111249439082), np.float64(0.3520266067721073), np.float64(0.3656072160239088), np.float64(0.31020400725574726), np.float64(0.11174534836877645), np.float64(0.4179094163944551), np.float64(0.19384252190859555), np.float64(0.21701599518715925), np.float64(0.5409599947224982), np.float64(0.28730215473944654), np.float64(0.35730515554629366), np.float64(0.08557051636338507), np.float64(0.13522158380004617), np.float64(0.1452266444205102), np.float64(0.30517904055850065)]",0.2411,15,0.2667
ohio,1,0.5000,1,4,False,0.5410,"[np.float64(0.17164111249439082), np.float64(0.3520266067721073), np.float64(0.3656072160239088), np.float64(0.31020400725574726), np.float64(0.11174534836877645), np.float64(0.4179094163944551), np.float64(0.19384252190859555), np.float64(0.21701599518715925), np.float64(0.5409599947224982), np.float64(0.28730215473944654), np.float64(0.35730515554629366), np.float64(0.08557051636338507), np.float64(0.13522158380004617), np.float64(0.1452266444205102), np.float64(0.30517904055850065)]",0.2411,15,0.2667
ohio,5,0.4000,1,4,False,0.5992,"[np.float64(0.5991786558380636), np.float64(0.29490156315907584), np.float64(0.13636776505968703), np.float64(0.0923220596731434), np.float64(0.13664111287988895), np.float64(0.22793032538779806), np.float64(0.22138552678407986), np.float64(0.4263059978206315), np.float64(0.33257224088348863), np.float64(0.1473022762638363), np.float64(0.29588736875878), np.float64(0.4152183104641363), np.float64(0.17757354281687715), np.float64(0.29661591793692715), np.float64(0.13542031167375773)]",0.2411,15,0.2667
ohio,5,0.4500,2,4,False,0.5958,"[np.float64(0.12038197359898714), np.float64(0.23221728013862844), np.float64(0.2106575747200339), np.float64(0.5958397941115928), np.float64(0.16346788516907756), np.float64(0.2666978336002485), np.float64(0.3045870747624081), np.float64(0.5113942877523576), np.float64(0.2646545156191612), np.float64(0.13292780788646774), np.float64(0.09086604799645373), np.float64(0.28389704323038994), np.float64(0.15241155052618555), np.float64(0.18451318234296313), np.float64(0.42235554318170815)]",0.2411,15,0.2667
ohio,5,0.5000,1,4,False,0.6357,"[np.float64(0.1415664141398866), np.float64(0.18066405139380676), np.float64(0.261261625800722), np.float64(0.6357307131316606), np.float64(0.15032220795263979), np.float64(0.1944645874919864), np.float64(0.29416617174878146), np.float64(0.35936638629316875), np.float64(0.41934025640373135), np.float64(0.08753300445178905), np.float64(0.15068691400985015), np.float64(0.3087243859028501), np.float64(0.16798213947751608), np.float64(0.10414341987221461), np.float64(0.42377338223611893)]",0.2411,15,0.2667
ohio,10,0.4000,2,4,False,0.6400,"[np.float64(0.09328683434606908), np.float64(0.18826238029819242), np.float64(0.2994154236406198), np.float64(0.14874136974608881), np.float64(0.6400369223403839), np.float64(0.2734890156125924), np.float64(0.2029319786682203), np.float64(0.21251847205023272), np.float64(0.25849522980769124), np.float64(0.16445207205880694), np.float64(0.42090329968790013), np.float64(0.5121449151588423), np.float64(0.24845385638876302), np.float64(0.12328321703302939), np.float64(0.08573205397744377)]",0.2411,15,0.2667
ohio,10,0.4500,2,4,False,0.6064,"[np.float64(0.12698189072067537), np.float64(0.24258656831880526), np.float64(0.21102423355326566), np.float64(0.6063504898444824), np.float64(0.24290076463550628), np.float64(0.29840858677803667), np.float64(0.17827391926944808), np.float64(0.24999011775692592), np.float64(0.5079582008485334), np.float64(0.1235302036970349), np.float64(0.0850059929145987), np.float64(0.17294558742569316), np.float64(0.29792586912537944), np.float64(0.42292214820336915), np.float64(0.16183889673729937)]",0.2411,15,0.2667
ohio,10,0.5000,2,4,False,0.6234,"[np.float64(0.13303504058124768), np.float64(0.09180794588360218), np.float64(0.1824196269348821), np.float64(0.22149583293968378), np.float64(0.6233873964256427), np.float64(0.23432862668529364), np.float64(0.21156463464176264), np.float64(0.12053162360663977), np.float64(0.29766795751965164), np.float64(0.4184187381029776), np.float64(0.19274950635702415), np.float64(0.1376872820422718), np.float64(0.3060070941390959), np.float64(0.23350152011222972), np.float64(0.5143046369131933)]",0.2411,15,0.2667
