state,seed,ubvec_pop,ubvec_minority,num_mm,target_mm,max_minority_pct,edge_cut,success,runtime,error
AL,65,1.005,1.5,0,2,44.72441707032734,283,False,5.007019519805908,
AL,66,1.005,1.5,0,2,44.72441707032734,283,False,4.845515727996826,
AL,67,1.005,1.5,0,2,44.72441707032734,283,False,5.176111459732056,
AL,68,1.005,1.5,0,2,44.72441707032734,283,False,4.964482545852661,
AL,69,1.005,1.5,0,2,44.72441707032734,283,False,5.316053867340088,
AL,70,1.005,1.5,0,2,44.72441707032734,283,False,4.903859376907349,
AL,71,1.005,1.5,0,2,44.72441707032734,283,False,5.022897958755493,
AL,42,1.005,2.0,1,2,51.26960160539254,246,False,5.049339771270752,
AL,43,1.005,2.0,1,2,51.26960160539254,246,False,5.025705575942993,
AL,44,1.005,2.0,1,2,51.26960160539254,246,False,4.93104887008667,
AL,45,1.005,2.0,1,2,51.26960160539254,246,False,5.040926218032837,
AL,46,1.005,2.0,1,2,51.26960160539254,246,False,4.733668327331543,
AL,47,1.005,2.0,1,2,51.26960160539254,246,False,4.88789701461792,
AL,48,1.005,2.0,1,2,51.26960160539254,246,False,4.6497485637664795,
AL,49,1.005,2.0,1,2,51.26960160539254,246,False,4.751016139984131,
AL,50,1.005,2.0,1,2,51.26960160539254,246,False,4.634273290634155,
AL,51,1.005,2.0,1,2,51.26960160539254,246,False,4.812217950820923,
AL,52,1.005,2.0,1,2,51.26960160539254,246,False,4.552331447601318,
AL,53,1.005,2.0,1,2,51.26960160539254,246,False,4.682307720184326,
AL,54,1.005,2.0,1,2,51.26960160539254,246,False,4.526950359344482,
AL,55,1.005,2.0,1,2,51.26960160539254,246,False,4.664244890213013,
AL,56,1.005,2.0,1,2,51.26960160539254,246,False,4.576473712921143,
AL,57,1.005,2.0,1,2,51.26960160539254,246,False,4.858822822570801,
AL,58,1.005,2.0,1,2,51.26960160539254,246,False,4.597443103790283,
AL,59,1.005,2.0,1,2,51.26960160539254,246,False,4.729065656661987,
AL,60,1.005,2.0,1,2,51.26960160539254,246,False,4.7141101360321045,
AL,61,1.005,2.0,1,2,51.26960160539254,246,False,4.8728251457214355,
AL,62,1.005,2.0,1,2,51.26960160539254,246,False,4.816570997238159,
AL,63,1.005,2.0,1,2,51.26960160539254,246,False,6.577436447143555,
AL,64,1.005,2.0,1,2,51.26960160539254,246,False,5.249709129333496,
AL,65,1.005,2.0,1,2,51.26960160539254,246,False,5.420201539993286,
AL,66,1.005,2.0,1,2,51.26960160539254,246,False,4.981754302978516,
AL,67,1.005,2.0,1,2,51.26960160539254,246,False,4.942885875701904,
AL,68,1.005,2.0,1,2,51.26960160539254,246,False,4.8010780811309814,
AL,69,1.005,2.0,1,2,51.26960160539254,246,False,4.948861837387085,
AL,70,1.005,2.0,1,2,51.26960160539254,246,False,4.852069854736328,
AL,71,1.005,2.0,1,2,51.26960160539254,246,False,4.859843730926514,
AL,42,1.005,2.5,0,2,49.53274380728597,212,False,4.8465611934661865,
AL,43,1.005,2.5,0,2,49.53274380728597,212,False,5.1309287548065186,
AL,44,1.005,2.5,0,2,49.53274380728597,212,False,5.068111181259155,
AL,45,1.005,2.5,0,2,49.53274380728597,212,False,5.085943222045898,
AL,46,1.005,2.5,0,2,49.53274380728597,212,False,5.077200412750244,
AL,47,1.005,2.5,0,2,49.53274380728597,212,False,5.367302656173706,
AL,48,1.005,2.5,0,2,49.53274380728597,212,False,5.0678253173828125,
AL,49,1.005,2.5,0,2,49.53274380728597,212,False,5.05289363861084,
AL,50,1.005,2.5,0,2,49.53274380728597,212,False,5.063866853713989,
AL,51,1.005,2.5,0,2,49.53274380728597,212,False,5.475502967834473,
AL,52,1.005,2.5,0,2,49.53274380728597,212,False,5.311145544052124,
AL,53,1.005,2.5,0,2,49.53274380728597,212,False,7.241454124450684,
AL,54,1.005,2.5,0,2,49.53274380728597,212,False,5.921372413635254,
AL,55,1.005,2.5,0,2,49.53274380728597,212,False,5.746487855911255,
AL,56,1.005,2.5,0,2,49.53274380728597,212,False,5.650778532028198,
AL,57,1.005,2.5,0,2,49.53274380728597,212,False,5.449886798858643,
AL,58,1.005,2.5,0,2,49.53274380728597,212,False,4.948967456817627,
AL,59,1.005,2.5,0,2,49.53274380728597,212,False,4.944772005081177,
AL,60,1.005,2.5,0,2,49.53274380728597,212,False,4.744834899902344,
AL,61,1.005,2.5,0,2,49.53274380728597,212,False,4.754418611526489,
AL,62,1.005,2.5,0,2,49.53274380728597,212,False,4.6382997035980225,
AL,63,1.005,2.5,0,2,49.53274380728597,212,False,4.579644203186035,
AL,64,1.005,2.5,0,2,49.53274380728597,212,False,4.502837419509888,
AL,65,1.005,2.5,0,2,49.53274380728597,212,False,4.6592583656311035,
AL,66,1.005,2.5,0,2,49.53274380728597,212,False,4.737822532653809,
AL,67,1.005,2.5,0,2,49.53274380728597,212,False,4.926747798919678,
AL,68,1.005,2.5,0,2,49.53274380728597,212,False,4.836117744445801,
AL,69,1.005,2.5,0,2,49.53274380728597,212,False,5.0073158740997314,
AL,70,1.005,2.5,0,2,49.53274380728597,212,False,4.792855978012085,
AL,71,1.005,2.5,0,2,49.53274380728597,212,False,5.00190281867981,
AL,42,1.005,3.0,1,2,50.163354868475366,220,False,5.176079034805298,
AL,43,1.005,3.0,1,2,50.163354868475366,220,False,6.535051107406616,
AL,44,1.005,3.0,1,2,50.163354868475366,220,False,8.965781688690186,
AL,45,1.005,3.0,1,2,50.163354868475366,220,False,8.272258758544922,
AL,46,1.005,3.0,1,2,50.163354868475366,220,False,8.024338006973267,
AL,47,1.005,3.0,1,2,50.163354868475366,220,False,6.840219497680664,
AL,48,1.005,3.0,1,2,50.163354868475366,220,False,5.427525997161865,
AL,49,1.005,3.0,1,2,50.163354868475366,220,False,5.453408241271973,
AL,50,1.005,3.0,1,2,50.163354868475366,220,False,5.361966848373413,
AL,51,1.005,3.0,1,2,50.163354868475366,220,False,5.2516396045684814,
AL,52,1.005,3.0,1,2,50.163354868475366,220,False,5.128690481185913,
AL,53,1.005,3.0,1,2,50.163354868475366,220,False,5.4175865650177,
AL,54,1.005,3.0,1,2,50.163354868475366,220,False,5.033231019973755,
AL,55,1.005,3.0,1,2,50.163354868475366,220,False,5.282233953475952,
AL,56,1.005,3.0,1,2,50.163354868475366,220,False,4.986107349395752,
AL,57,1.005,3.0,1,2,50.163354868475366,220,False,4.934321403503418,
AL,58,1.005,3.0,1,2,50.163354868475366,220,False,4.950498580932617,
AL,59,1.005,3.0,1,2,50.163354868475366,220,False,5.321756362915039,
AL,60,1.005,3.0,1,2,50.163354868475366,220,False,4.981088399887085,
AL,61,1.005,3.0,1,2,50.163354868475366,220,False,5.13721489906311,
AL,62,1.005,3.0,1,2,50.163354868475366,220,False,5.108433961868286,
AL,63,1.005,3.0,1,2,50.163354868475366,220,False,5.189352750778198,
AL,64,1.005,3.0,1,2,50.163354868475366,220,False,5.041505575180054,
AL,65,1.005,3.0,1,2,50.163354868475366,220,False,5.3330488204956055,
AL,66,1.005,3.0,1,2,50.163354868475366,220,False,5.082809209823608,
AL,67,1.005,3.0,1,2,50.163354868475366,220,False,4.936192750930786,
AL,68,1.005,3.0,1,2,50.163354868475366,220,False,4.835572719573975,
AL,69,1.005,3.0,1,2,50.163354868475366,220,False,5.08453893661499,
AL,70,1.005,3.0,1,2,50.163354868475366,220,False,4.86294150352478,
AL,71,1.005,3.0,1,2,50.163354868475366,220,False,4.881689786911011,
AL,42,1.005,3.5,0,2,49.996603397434384,241,False,4.667272567749023,
AL,43,1.005,3.5,0,2,49.996603397434384,241,False,4.830111026763916,
AL,44,1.005,3.5,0,2,49.996603397434384,241,False,4.957051038742065,
AL,45,1.005,3.5,0,2,49.996603397434384,241,False,5.2754905223846436,
AL,46,1.005,3.5,0,2,49.996603397434384,241,False,4.638391733169556,
AL,47,1.005,3.5,0,2,49.996603397434384,241,False,5.080674409866333,
AL,48,1.005,3.5,0,2,49.996603397434384,241,False,4.5545196533203125,
AL,49,1.005,3.5,0,2,49.996603397434384,241,False,4.892532825469971,
AL,50,1.005,3.5,0,2,49.996603397434384,241,False,4.699167490005493,
AL,51,1.005,3.5,0,2,49.996603397434384,241,False,4.954185962677002,
AL,52,1.005,3.5,0,2,49.996603397434384,241,False,4.850116491317749,
AL,53,1.005,3.5,0,2,49.996603397434384,241,False,4.901195764541626,
AL,54,1.005,3.5,0,2,49.996603397434384,241,False,4.813000679016113,
AL,55,1.005,3.5,0,2,49.996603397434384,241,False,4.81868052482605,
AL,56,1.005,3.5,0,2,49.996603397434384,241,False,4.636743783950806,
AL,57,1.005,3.5,0,2,49.996603397434384,241,False,4.934112548828125,
AL,58,1.005,3.5,0,2,49.996603397434384,241,False,4.71300196647644,
AL,59,1.005,3.5,0,2,49.996603397434384,241,False,4.841074228286743,
AL,60,1.005,3.5,0,2,49.996603397434384,241,False,4.878603935241699,
AL,61,1.005,3.5,0,2,49.996603397434384,241,False,6.010741949081421,
AL,62,1.005,3.5,0,2,49.996603397434384,241,False,5.683233022689819,
AL,63,1.005,3.5,0,2,49.996603397434384,241,False,5.653411865234375,
AL,64,1.005,3.5,0,2,49.996603397434384,241,False,5.302659273147583,
AL,65,1.005,3.5,0,2,49.996603397434384,241,False,4.851884841918945,
AL,66,1.005,3.5,0,2,49.996603397434384,241,False,4.585236310958862,
AL,67,1.005,3.5,0,2,49.996603397434384,241,False,4.7932586669921875,
AL,68,1.005,3.5,0,2,49.996603397434384,241,False,4.781140089035034,
AL,69,1.005,3.5,0,2,49.996603397434384,241,False,6.0954413414001465,
AL,70,1.005,3.5,0,2,49.996603397434384,241,False,6.837219715118408,
AL,71,1.005,3.5,0,2,49.996603397434384,241,False,6.417710781097412,
AL,42,1.005,4.0,1,2,50.97713051448345,204,False,6.161609649658203,
AL,43,1.005,4.0,1,2,50.97713051448345,204,False,6.989665508270264,
AL,44,1.005,4.0,1,2,50.97713051448345,204,False,7.624988555908203,
AL,45,1.005,4.0,1,2,50.97713051448345,204,False,7.2881762981414795,
AL,46,1.005,4.0,1,2,50.97713051448345,204,False,7.012489080429077,
AL,47,1.005,4.0,1,2,50.97713051448345,204,False,6.337554931640625,
AL,48,1.005,4.0,1,2,50.97713051448345,204,False,6.480145692825317,
AL,49,1.005,4.0,1,2,50.97713051448345,204,False,7.330465793609619,
AL,50,1.005,4.0,1,2,50.97713051448345,204,False,5.370273113250732,
AL,51,1.005,4.0,1,2,50.97713051448345,204,False,5.177927732467651,
AL,52,1.005,4.0,1,2,50.97713051448345,204,False,5.197941780090332,
AL,53,1.005,4.0,1,2,50.97713051448345,204,False,5.2716169357299805,
AL,54,1.005,4.0,1,2,50.97713051448345,204,False,5.117076873779297,
AL,55,1.005,4.0,1,2,50.97713051448345,204,False,5.225871324539185,
AL,56,1.005,4.0,1,2,50.97713051448345,204,False,5.177011251449585,
AL,57,1.005,4.0,1,2,50.97713051448345,204,False,5.436625003814697,
AL,58,1.005,4.0,1,2,50.97713051448345,204,False,5.572857856750488,
AL,59,1.005,4.0,1,2,50.97713051448345,204,False,5.245495319366455,
AL,60,1.005,4.0,1,2,50.97713051448345,204,False,5.048995018005371,
AL,61,1.005,4.0,1,2,50.97713051448345,204,False,5.3540942668914795,
AL,62,1.005,4.0,1,2,50.97713051448345,204,False,6.6118323802948,
AL,63,1.005,4.0,1,2,50.97713051448345,204,False,6.203258037567139,
AL,64,1.005,4.0,1,2,50.97713051448345,204,False,5.534479141235352,
AL,65,1.005,4.0,1,2,50.97713051448345,204,False,5.7992589473724365,
AL,66,1.005,4.0,1,2,50.97713051448345,204,False,5.036659002304077,
AL,67,1.005,4.0,1,2,50.97713051448345,204,False,5.0386574268341064,
AL,68,1.005,4.0,1,2,50.97713051448345,204,False,4.817245006561279,
AL,69,1.005,4.0,1,2,50.97713051448345,204,False,4.860564470291138,
AL,70,1.005,4.0,1,2,50.97713051448345,204,False,4.596911668777466,
AL,71,1.005,4.0,1,2,50.97713051448345,204,False,4.709247350692749,
AL,42,1.005,4.5,1,2,50.97713051448345,204,False,4.619971036911011,
AL,43,1.005,4.5,1,2,50.97713051448345,204,False,4.790649652481079,
AL,44,1.005,4.5,1,2,50.97713051448345,204,False,4.782714605331421,
AL,45,1.005,4.5,1,2,50.97713051448345,204,False,4.6205151081085205,
AL,46,1.005,4.5,1,2,50.97713051448345,204,False,4.54902195930481,
AL,47,1.005,4.5,1,2,50.97713051448345,204,False,4.73924708366394,
AL,48,1.005,4.5,1,2,50.97713051448345,204,False,4.92763352394104,
AL,49,1.005,4.5,1,2,50.97713051448345,204,False,5.178691625595093,
AL,50,1.005,4.5,1,2,50.97713051448345,204,False,5.123440265655518,
AL,51,1.005,4.5,1,2,50.97713051448345,204,False,5.240847587585449,
AL,52,1.005,4.5,1,2,50.97713051448345,204,False,4.953771114349365,
AL,53,1.005,4.5,1,2,50.97713051448345,204,False,5.114090919494629,
AL,54,1.005,4.5,1,2,50.97713051448345,204,False,5.113168239593506,
AL,55,1.005,4.5,1,2,50.97713051448345,204,False,5.229686498641968,
AL,56,1.005,4.5,1,2,50.97713051448345,204,False,4.869611024856567,
AL,57,1.005,4.5,1,2,50.97713051448345,204,False,4.777366399765015,
AL,58,1.005,4.5,1,2,50.97713051448345,204,False,4.666547060012817,
AL,59,1.005,4.5,1,2,50.97713051448345,204,False,4.704046726226807,
AL,60,1.005,4.5,1,2,50.97713051448345,204,False,4.654522895812988,
AL,61,1.005,4.5,1,2,50.97713051448345,204,False,4.678343296051025,
AL,62,1.005,4.5,1,2,50.97713051448345,204,False,4.694784164428711,
AL,63,1.005,4.5,1,2,50.97713051448345,204,False,4.9164206981658936,
AL,64,1.005,4.5,1,2,50.97713051448345,204,False,4.773672103881836,
AL,65,1.005,4.5,1,2,50.97713051448345,204,False,4.7573370933532715,
AL,66,1.005,4.5,1,2,50.97713051448345,204,False,6.233567953109741,
AL,67,1.005,4.5,1,2,50.97713051448345,204,False,6.5996174812316895,
AL,68,1.005,4.5,1,2,50.97713051448345,204,False,5.04597806930542,
AL,69,1.005,4.5,1,2,50.97713051448345,204,False,5.642555236816406,
AL,70,1.005,4.5,1,2,50.97713051448345,204,False,5.073739767074585,
AL,71,1.005,4.5,1,2,50.97713051448345,204,False,4.857359886169434,
AL,42,1.005,5.0,1,2,50.97713051448345,204,False,4.750423192977905,
AL,43,1.005,5.0,1,2,50.97713051448345,204,False,5.0341386795043945,
AL,44,1.005,5.0,1,2,50.97713051448345,204,False,4.900948524475098,
AL,45,1.005,5.0,1,2,50.97713051448345,204,False,5.145802021026611,
AL,46,1.005,5.0,1,2,50.97713051448345,204,False,5.245439291000366,
AL,47,1.005,5.0,1,2,50.97713051448345,204,False,5.387485504150391,
AL,48,1.005,5.0,1,2,50.97713051448345,204,False,5.400642156600952,
AL,49,1.005,5.0,1,2,50.97713051448345,204,False,5.113914489746094,
AL,50,1.005,5.0,1,2,50.97713051448345,204,False,5.02630090713501,
AL,51,1.005,5.0,1,2,50.97713051448345,204,False,5.227177619934082,
AL,52,1.005,5.0,1,2,50.97713051448345,204,False,5.737806558609009,
AL,53,1.005,5.0,1,2,50.97713051448345,204,False,6.920015811920166,
AL,54,1.005,5.0,1,2,50.97713051448345,204,False,5.488068580627441,
AL,55,1.005,5.0,1,2,50.97713051448345,204,False,5.3617095947265625,
AL,56,1.005,5.0,1,2,50.97713051448345,204,False,5.331172466278076,
AL,57,1.005,5.0,1,2,50.97713051448345,204,False,5.944684267044067,
AL,58,1.005,5.0,1,2,50.97713051448345,204,False,6.30641770362854,
AL,59,1.005,5.0,1,2,50.97713051448345,204,False,6.68704080581665,
AL,60,1.005,5.0,1,2,50.97713051448345,204,False,6.067498683929443,
AL,61,1.005,5.0,1,2,50.97713051448345,204,False,6.384122133255005,
AL,62,1.005,5.0,1,2,50.97713051448345,204,False,6.488202810287476,
AL,63,1.005,5.0,1,2,50.97713051448345,204,False,6.593970060348511,
AL,64,1.005,5.0,1,2,50.97713051448345,204,False,7.260539531707764,
AL,65,1.005,5.0,1,2,50.97713051448345,204,False,7.771430015563965,
AL,66,1.005,5.0,1,2,50.97713051448345,204,False,6.62276816368103,
AL,67,1.005,5.0,1,2,50.97713051448345,204,False,7.838187217712402,
AL,68,1.005,5.0,1,2,50.97713051448345,204,False,6.217524766921997,
AL,69,1.005,5.0,1,2,50.97713051448345,204,False,6.080060720443726,
AL,70,1.005,5.0,1,2,50.97713051448345,204,False,5.508378267288208,
AL,71,1.005,5.0,1,2,50.97713051448345,204,False,5.559331655502319,
AL,42,1.005,6.0,1,2,50.97713051448345,204,False,5.665156126022339,
AL,43,1.005,6.0,1,2,50.97713051448345,204,False,7.921568393707275,
AL,44,1.005,6.0,1,2,50.97713051448345,204,False,6.3711864948272705,
AL,45,1.005,6.0,1,2,50.97713051448345,204,False,6.0254340171813965,
AL,46,1.005,6.0,1,2,50.97713051448345,204,False,5.5925726890563965,
AL,47,1.005,6.0,1,2,50.97713051448345,204,False,5.607801198959351,
AL,48,1.005,6.0,1,2,50.97713051448345,204,False,5.539667129516602,
AL,49,1.005,6.0,1,2,50.97713051448345,204,False,5.639089822769165,
AL,50,1.005,6.0,1,2,50.97713051448345,204,False,5.628927946090698,
AL,51,1.005,6.0,1,2,50.97713051448345,204,False,5.804161071777344,
AL,52,1.005,6.0,1,2,50.97713051448345,204,False,5.697574138641357,
AL,53,1.005,6.0,1,2,50.97713051448345,204,False,5.74941873550415,
AL,54,1.005,6.0,1,2,50.97713051448345,204,False,6.858105659484863,
AL,55,1.005,6.0,1,2,50.97713051448345,204,False,7.265834093093872,
AL,56,1.005,6.0,1,2,50.97713051448345,204,False,6.059111833572388,
AL,57,1.005,6.0,1,2,50.97713051448345,204,False,6.479154825210571,
AL,58,1.005,6.0,1,2,50.97713051448345,204,False,10.518999576568604,
AL,59,1.005,6.0,1,2,50.97713051448345,204,False,13.2644944190979,
AL,60,1.005,6.0,1,2,50.97713051448345,204,False,8.958585023880005,
AL,61,1.005,6.0,1,2,50.97713051448345,204,False,7.081229209899902,
AL,62,1.005,6.0,1,2,50.97713051448345,204,False,5.472136497497559,
AL,63,1.005,6.0,1,2,50.97713051448345,204,False,5.691155433654785,
AL,64,1.005,6.0,1,2,50.97713051448345,204,False,5.488687038421631,
AL,65,1.005,6.0,1,2,50.97713051448345,204,False,5.812163352966309,
AL,66,1.005,6.0,1,2,50.97713051448345,204,False,5.676139831542969,
AL,67,1.005,6.0,1,2,50.97713051448345,204,False,5.655781507492065,
AL,68,1.005,6.0,1,2,50.97713051448345,204,False,5.584779500961304,
AL,69,1.005,6.0,1,2,50.97713051448345,204,False,5.457467079162598,
AL,70,1.005,6.0,1,2,50.97713051448345,204,False,5.292148113250732,
AL,71,1.005,6.0,1,2,50.97713051448345,204,False,5.1158127784729,
AL,42,1.005,7.0,1,2,50.97713051448345,204,False,4.990832090377808,
AL,43,1.005,7.0,1,2,50.97713051448345,204,False,4.866894960403442,
AL,44,1.005,7.0,1,2,50.97713051448345,204,False,4.753434181213379,
AL,45,1.005,7.0,1,2,50.97713051448345,204,False,4.84812068939209,
AL,46,1.005,7.0,1,2,50.97713051448345,204,False,4.783032417297363,
AL,47,1.005,7.0,1,2,50.97713051448345,204,False,4.896998643875122,
AL,48,1.005,7.0,1,2,50.97713051448345,204,False,4.778732776641846,
AL,49,1.005,7.0,1,2,50.97713051448345,204,False,4.863434314727783,
AL,50,1.005,7.0,1,2,50.97713051448345,204,False,4.766560077667236,
AL,51,1.005,7.0,1,2,50.97713051448345,204,False,4.798069000244141,
AL,52,1.005,7.0,1,2,50.97713051448345,204,False,4.891778469085693,
AL,53,1.005,7.0,1,2,50.97713051448345,204,False,4.9463255405426025,
AL,54,1.005,7.0,1,2,50.97713051448345,204,False,4.831987619400024,
AL,55,1.005,7.0,1,2,50.97713051448345,204,False,5.049728631973267,
AL,56,1.005,7.0,1,2,50.97713051448345,204,False,4.9301369190216064,
AL,57,1.005,7.0,1,2,50.97713051448345,204,False,5.355050802230835,
AL,58,1.005,7.0,1,2,50.97713051448345,204,False,5.016139984130859,
AL,59,1.005,7.0,1,2,50.97713051448345,204,False,5.122413158416748,
AL,60,1.005,7.0,1,2,50.97713051448345,204,False,5.003940582275391,
AL,61,1.005,7.0,1,2,50.97713051448345,204,False,4.76308798789978,
AL,62,1.005,7.0,1,2,50.97713051448345,204,False,4.997770309448242,
AL,63,1.005,7.0,1,2,50.97713051448345,204,False,5.080465316772461,
AL,64,1.005,7.0,1,2,50.97713051448345,204,False,5.029862403869629,
AL,65,1.005,7.0,1,2,50.97713051448345,204,False,5.319103240966797,
AL,66,1.005,7.0,1,2,50.97713051448345,204,False,5.045602798461914,
AL,67,1.005,7.0,1,2,50.97713051448345,204,False,5.186155080795288,
AL,68,1.005,7.0,1,2,50.97713051448345,204,False,5.121931552886963,
AL,69,1.005,7.0,1,2,50.97713051448345,204,False,4.8852434158325195,
AL,70,1.005,7.0,1,2,50.97713051448345,204,False,4.768982410430908,
AL,71,1.005,7.0,1,2,50.97713051448345,204,False,4.917637348175049,
AL,42,1.005,8.0,1,2,50.97713051448345,204,False,5.032788991928101,
AL,43,1.005,8.0,1,2,50.97713051448345,204,False,4.929682493209839,
AL,44,1.005,8.0,1,2,50.97713051448345,204,False,4.835550785064697,
AL,45,1.005,8.0,1,2,50.97713051448345,204,False,4.9872589111328125,
