GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
04001945100,04,001,945100,2132,1070,1062,127,17,11,53,1924
04001970201,04,001,970201,2569,1315,1254,2073,9,18,340,129
04001970202,04,001,970202,2610,1339,1271,2125,8,4,250,223
04001970300,04,001,970300,3216,1737,1479,1916,42,12,966,280
04001970501,04,001,970501,4449,2246,2203,3077,10,21,1043,298
04001970502,04,001,970502,4767,2396,2371,3530,9,6,495,727
04003000101,04,003,000101,1071,562,509,502,1,5,503,60
04003000102,04,003,000102,745,386,359,587,7,3,104,44
04003000201,04,003,000201,3098,1586,1512,1618,8,15,1317,140
04003000202,04,003,000202,3382,1631,1751,1294,26,28,1908,126
04003000203,04,003,000203,2540,1265,1275,1976,13,12,432,107
04003000301,04,003,000301,4029,1954,2075,2814,48,31,826,310
04003000303,04,003,000303,3400,1678,1722,2632,19,19,439,291
04003000304,04,003,000304,2328,1204,1124,1801,15,11,329,172
04003000305,04,003,000305,2681,1359,1322,2284,9,19,232,137
04003000400,04,003,000400,2084,1034,1050,1609,4,8,318,145
04003000501,04,003,000501,1924,1023,901,1353,10,9,461,91
04003000502,04,003,000502,921,473,448,681,10,6,177,47
04003000503,04,003,000503,2063,1995,68,834,296,4,826,103
04003000600,04,003,000600,2600,1218,1382,565,22,11,1948,54
04003000700,04,003,000700,4833,2241,2592,320,18,15,4434,46
04003000800,04,003,000800,5130,2460,2670,361,21,71,4628,49
04003000901,04,003,000901,3305,1524,1781,144,8,11,3121,21
04003000902,04,003,000902,2684,1287,1397,138,16,10,2493,27
04003001000,04,003,001000,1464,779,685,1096,23,10,263,72
04003001100,04,003,001100,3103,1487,1616,1649,12,12,1293,137
04003001200,04,003,001200,2753,1296,1457,1288,6,10,1275,174
04003001301,04,003,001301,2333,1195,1138,1723,33,24,414,139
04003001302,04,003,001302,2788,1390,1398,1951,73,39,526,199
04003001401,04,003,001401,3437,2164,1273,1491,510,222,935,279
04003001402,04,003,001402,1802,1121,681,944,214,114,375,155
04003001501,04,003,001501,3329,1619,1710,1741,269,105,948,266
04003001502,04,003,001502,3633,1759,1874,1721,240,76,1251,345
04003001601,04,003,001601,5280,2577,2703,2837,395,203,1295,550
04003001602,04,003,001602,3038,1429,1609,1653,178,131,805,271
04003001701,04,003,001701,4355,2105,2250,2515,319,131,1044,346
04013611800,04,013,611800,6761,3289,3472,5229,93,109,930,400
04013611500,04,013,611500,7896,3822,4074,5161,205,1331,722,477
04013611600,04,013,611600,3099,1561,1538,2364,35,182,386,132
04013611700,04,013,611700,6545,3294,3251,5090,145,356,656,298
04013611900,04,013,611900,3238,1708,1530,2285,89,200,479,185
04013612000,04,013,612000,4400,2161,2239,3407,126,222,427,218
04013612200,04,013,612200,6533,3239,3294,4518,124,886,612,393
04013612301,04,013,612301,4031,2076,1955,2583,195,589,403,261
04013612302,04,013,612302,4950,2472,2478,3303,153,764,508,222
04013612401,04,013,612401,4496,2124,2372,3418,78,284,461,255
04013612402,04,013,612402,4190,1966,2224,3001,59,494,406,230
04013612500,04,013,612500,4440,2124,2316,3878,27,91,286,158
04013612600,04,013,612600,2397,1139,1258,2064,15,62,187,69
04013612700,04,013,612700,2239,1075,1164,1913,20,54,147,105
04013612800,04,013,612800,2444,1203,1241,1998,33,105,181,127
04013612900,04,013,612900,2618,1280,1338,2183,18,68,229,120
04013613000,04,013,613000,6109,3049,3060,5173,54,224,336,322
04013613100,04,013,613100,2893,1347,1546,2664,23,38,96,72
04015954801,04,015,954801,2630,1377,1253,2204,24,27,210,165
04015953901,04,015,953901,4203,2039,2164,2979,50,166,705,303
04015953902,04,015,953902,4203,2097,2106,3062,31,88,694,328
04015954802,04,015,954802,5653,4265,1388,3650,220,37,1334,412
04015954900,04,015,954900,4048,1976,2072,3205,49,73,473,248
04015955001,04,015,955001,2280,1187,1093,1641,7,16,436,180
04015955002,04,015,955002,2904,1463,1441,1812,24,12,423,633
04017940008,04,017,940008,1258,634,624,5,0,0,11,1242
04017940010,04,017,940010,2642,1309,1333,31,4,3,12,2592
04017940011,04,017,940011,3040,1497,1543,25,5,14,20,2976
04017940012,04,017,940012,2643,1302,1341,23,4,9,19,2588
04017940013,04,017,940013,3790,1857,1933,67,11,17,49,3646
04017940014,04,017,940014,2382,1173,1209,15,0,2,44,2321
04017940015,04,017,940015,4071,2044,2027,23,4,3,74,3967
04017940100,04,017,940100,4282,2046,2236,105,8,22,53,4094
04017940301,04,017,940301,4597,2186,2411,17,3,6,32,4539
04017940302,04,017,940302,3116,1573,1543,22,0,3,27,3064
04017942300,04,017,942300,2231,1100,1131,12,3,1,14,2201
04017942400,04,017,942400,2682,1330,1352,19,0,1,24,2638
04017942500,04,017,942500,4808,2328,2480,118,5,0,49,4636
04017960100,04,017,960100,1813,894,919,643,17,16,423,714
04017960200,04,017,960200,3498,1798,1700,1428,76,18,840,1136
04017960400,04,017,960400,3580,1692,1888,1433,75,26,911,1135
04017960500,04,017,960500,3618,2284,1334,1626,179,5,1162,646
04017960600,04,017,960600,4453,2161,2292,1183,105,40,1156,1969
04017961300,04,017,961300,3454,1741,1713,2465,16,30,639,304
04017961701,04,017,961701,3414,1662,1752,2442,13,38,572,349
04017961702,04,017,961702,3664,1754,1910,2845,19,53,472,275
04017962501,04,017,962501,1567,790,777,1092,6,26,265,178
04017962502,04,017,962502,1286,658,628,1033,2,12,141,98
04017963300,04,017,963300,5090,2564,2526,3963,11,23,593,500
04017963400,04,017,963400,3478,1730,1748,2924,13,6,285,250
04017963700,04,017,963700,1855,949,906,1599,4,15,164,73
04017963800,04,017,963800,4508,2235,2273,3658,18,20,537,275
04017964201,04,017,964201,1864,954,910,1587,5,5,191,76
04017964202,04,017,964202,1559,775,784,1372,4,0,96,87
04017964801,04,017,964801,2724,1342,1382,2340,11,27,181,165
04017964802,04,017,964802,1872,911,961,1512,6,14,225,115
04013613200,04,013,613200,3762,1872,1890,3256,30,67,229,180
04013613300,04,013,613300,6892,3402,3490,5596,103,295,536,362
04013613400,04,013,613400,3870,1899,1971,3156,81,49,398,186
04013613500,04,013,613500,4321,2000,2321,3167,170,185,569,230
04013613601,04,013,613601,4128,1975,2153,2959,77,300,606,186
04013613602,04,013,613602,5831,2857,2974,3829,105,914,704,279
04013613700,04,013,613700,5646,2769,2877,4253,122,240,751,280
04013613800,04,013,613800,4199,2086,2113,3273,73,140,516,197
04013613900,04,013,613900,6253,3105,3148,4733,132,326,736,326
04013614000,04,013,614000,4270,2094,2176,3274,53,163,546,234
04013614100,04,013,614100,6700,3261,3439,4712,173,673,835,307
04013614200,04,013,614200,4732,2317,2415,3565,113,339,490,225
04013614300,04,013,614300,3023,1490,1533,2265,32,324,273,129
04013614400,04,013,614400,4016,2029,1987,2594,112,196,874,240
04013614500,04,013,614500,4696,2377,2319,2958,91,216,1155,276
04013614601,04,013,614601,3521,1761,1760,2317,154,180,591,279
04013614602,04,013,614602,3102,1476,1626,1897,157,209,614,225
04013614700,04,013,614700,3094,1625,1469,1842,261,113,570,308
04013614800,04,013,614800,4194,2088,2106,2760,96,306,770,262
04013614900,04,013,614900,4213,2080,2133,3035,146,326,486,220
04013615001,04,013,615001,5840,2864,2976,4287,105,803,350,295
04003001801,04,003,001801,5649,2670,2979,3823,261,286,909,370
04003001702,04,003,001702,3658,1737,1921,1967,255,131,990,315
04003001703,04,003,001703,5039,2361,2678,3094,275,189,1121,360
04003001802,04,003,001802,3372,1643,1729,2196,176,139,648,213
04003001900,04,003,001900,7114,3488,3626,4896,321,319,1084,494
04003002001,04,003,002001,5453,2722,2731,3595,155,79,1278,346
04003002002,04,003,002002,4295,2155,2140,3067,42,24,862,300
04003002100,04,003,002100,4734,2375,2359,3496,63,55,803,317
04005000100,04,005,000100,3873,1921,1952,3006,24,38,409,396
04005000200,04,005,000200,4097,1965,2132,2890,50,108,458,591
04005000301,04,005,000301,3957,2020,1937,1612,41,29,1350,925
04005000302,04,005,000302,2819,1436,1383,1001,35,27,959,797
04005000400,04,005,000400,5343,2691,2652,2946,62,55,1283,997
04005000500,04,005,000500,5007,2488,2519,2116,61,70,1673,1087
04005000601,04,005,000601,2010,1014,996,1611,17,48,163,171
04005000602,04,005,000602,3395,1656,1739,2266,37,97,414,581
04005000700,04,005,000700,4143,1974,2169,2576,57,126,660,724
04005000800,04,005,000800,6313,3339,2974,3320,277,136,1321,1259
04005000901,04,005,000901,5033,2471,2562,3439,42,164,662,726
04005000902,04,005,000902,3539,1765,1774,1900,82,59,615,883
04005001000,04,005,001000,10422,3980,6442,6285,397,477,2345,918
04005001101,04,005,001101,5229,2579,2650,3823,46,173,642,545
04005001103,04,005,001103,5208,2522,2686,2679,89,84,1492,864
04005001104,04,005,001104,4937,2383,2554,3123,85,217,761,751
04005001201,04,005,001201,2738,1387,1351,2174,33,32,270,229
04005001301,04,005,001301,5375,2643,2732,3703,22,29,754,867
04005001302,04,005,001302,5547,2804,2743,3876,21,35,732,883
04005001500,04,005,001500,3528,1780,1748,2872,4,14,325,313
04005001601,04,005,001601,1787,838,949,1527,10,31,146,73
04005001602,04,005,001602,1223,595,628,1021,6,27,101,68
04005001700,04,005,001700,3347,1661,1686,1913,48,51,1100,235
04005002000,04,005,002000,1918,953,965,1562,6,16,79,255
04005002101,04,005,002101,3870,1937,1933,1937,25,66,431,1411
04005002102,04,005,002102,3562,1791,1771,1281,21,55,218,1987
04005002201,04,005,002201,4081,2118,1963,3062,24,68,575,352
04005002202,04,005,002202,2928,1530,1398,2226,22,27,356,297
04013815700,04,013,815700,5644,2776,2868,3640,235,271,1111,387
04013815601,04,013,815601,1246,616,630,848,36,100,171,91
04013815602,04,013,815602,5736,2811,2925,3717,265,362,1029,363
04013815800,04,013,815800,6465,3134,3331,4373,283,275,1096,438
04013815901,04,013,815901,6438,3223,3215,3723,234,1205,893,383
04013815902,04,013,815902,5394,2620,2774,3643,149,627,716,259
04013816001,04,013,816001,4030,2049,1981,2821,92,318,605,194
04013816002,04,013,816002,3964,1947,2017,2824,97,266,562,215
04013816003,04,013,816003,2643,1326,1317,1669,85,457,302,130
04013816004,04,013,816004,6839,3376,3463,4371,263,596,1156,453
04013816005,04,013,816005,4670,2264,2406,3135,217,333,705,280
04013816100,04,013,816100,7437,3693,3744,5142,216,269,1377,433
04013816200,04,013,816200,4059,1969,2090,2642,208,175,716,318
04013816301,04,013,816301,3085,1347,1738,2899,28,36,78,44
04013816302,04,013,816302,4315,2112,2203,2902,117,411,624,261
04013816401,04,013,816401,3912,1926,1986,2607,160,231,632,282
04013816402,04,013,816402,4878,2400,2478,3448,198,207,685,340
04013816501,04,013,816501,2220,1112,1108,1741,48,64,243,124
04013816502,04,013,816502,2318,1192,1126,1687,53,40,427,111
04013092900,04,013,092900,3027,1554,1473,406,206,38,2283,94
04013092724,04,013,092724,4473,2160,2313,2481,144,114,1448,286
04013092801,04,013,092801,5374,2681,2693,904,569,186,3486,229
04013092802,04,013,092802,5636,2787,2849,771,579,162,3910,214
04013093001,04,013,093001,6328,2976,3352,1425,946,267,3303,387
04013093002,04,013,093002,4510,2213,2297,897,444,110,2852,207
04013093101,04,013,093101,4984,2486,2498,1030,388,115,3225,226
04013093104,04,013,093104,5537,2703,2834,813,860,85,3533,246
04013093105,04,013,093105,5816,2872,2944,1112,713,51,3692,248
04013093106,04,013,093106,4459,2236,2223,655,268,54,3302,180
04013093200,04,013,093200,4211,1988,2223,1301,585,144,1851,330
04013103205,04,013,103205,2799,1421,1378,2293,10,72,269,155
04013103206,04,013,103206,2433,1223,1210,2006,12,50,235,130
04013103207,04,013,103207,2389,1212,1177,1993,32,46,183,135
04013103208,04,013,103208,3995,1836,2159,3306,68,169,284,168
04013103209,04,013,103209,5312,2549,2763,4420,63,204,353,272
04013103210,04,013,103210,6470,3052,3418,4245,251,519,995,460
04013103211,04,013,103211,4342,2122,2220,3474,65,109,478,216
04013103212,04,013,103212,4030,2016,2014,3380,22,123,329,176
04013103214,04,013,103214,3759,1868,1891,3131,19,127,295,187
04013103215,04,013,103215,3027,1503,1524,2355,59,200,228,185
04013103216,04,013,103216,4992,2449,2543,3703,100,487,449,253
04013103217,04,013,103217,6244,3012,3232,4273,106,1054,516,295
04013103219,04,013,103219,3361,1652,1709,2714,42,183,271,151
04013103220,04,013,103220,2951,1468,1483,2187,52,309,251,152
04013103302,04,013,103302,6376,3176,3200,3652,112,152,2052,408
04013103303,04,013,103303,3646,1704,1942,2591,77,108,670,200
04013103304,04,013,103304,5174,2714,2460,1065,243,146,3502,218
04013103305,04,013,103305,3536,1837,1699,752,39,27,2602,116
04013103306,04,013,103306,4537,2291,2246,1285,373,124,2537,218
04013103400,04,013,103400,4617,2293,2324,3141,47,76,1074,279
04013103501,04,013,103501,3128,1554,1574,2010,115,129,733,141
04013103502,04,013,103502,6138,3059,3079,4398,117,160,1066,397
04013103604,04,013,103604,4544,2187,2357,2404,163,383,1342,252
04013103605,04,013,103605,6128,2986,3142,4925,69,176,613,345
04013103606,04,013,103606,4396,2136,2260,2834,107,232,990,233
04013103607,04,013,103607,4427,2194,2233,3193,81,184,658,311
04013103608,04,013,103608,4435,2226,2209,2035,286,952,822,340
04013103609,04,013,103609,5820,2854,2966,3092,607,123,1462,536
04013103611,04,013,103611,5240,2573,2667,3976,197,303,531,233
04013103612,04,013,103612,4995,2326,2669,3527,284,125,752,307
04013103614,04,013,103614,3077,1554,1523,2163,74,55,624,161
04013103615,04,013,103615,5170,2634,2536,1496,554,106,2713,301
04013103701,04,013,103701,4895,2428,2467,2987,259,207,1126,316
04012020504,04,012,020504,820,421,399,726,1,0,50,43
04012020501,04,012,020501,1419,732,687,1157,6,7,172,77
04013816600,04,013,816600,5354,2697,2657,3867,165,207,831,284
04013816700,04,013,816700,2634,1321,1313,1874,60,102,445,153
04013116205,04,013,116205,4394,2086,2308,1214,638,113,2092,337
04013116300,04,013,116300,6155,3067,3088,632,1358,75,3820,270
04013116400,04,013,116400,5666,2778,2888,650,647,58,4123,188
04013116500,04,013,116500,4953,2474,2479,370,345,19,4094,125
04013116605,04,013,116605,7187,3540,3647,1233,1510,420,3447,577
04013116606,04,013,116606,6682,3326,3356,938,1250,290,3815,389
04013116607,04,013,116607,4338,2075,2263,557,934,203,2383,261
04013116610,04,013,116610,6912,3304,3608,1406,1498,428,3132,448
04013116611,04,013,116611,3929,1983,1946,1296,449,154,1790,240
04013116612,04,013,116612,7130,3534,3596,1584,1342,371,3353,480
04013116614,04,013,116614,3766,1855,1911,465,515,118,2516,152
04013116615,04,013,116615,4546,2136,2410,319,812,87,3122,206
04013116616,04,013,116616,4942,2375,2567,1055,784,237,2522,344
04013116617,04,013,116617,3391,1679,1712,980,401,144,1677,189
04013116618,04,013,116618,5073,2478,2595,1017,999,190,2548,319
04013116619,04,013,116619,4567,2221,2346,1158,821,224,2111,253
04013116620,04,013,116620,8015,3984,4031,1660,1598,319,3954,484
04013116621,04,013,116621,5456,2660,2796,1047,1257,310,2467,375
04013116703,04,013,116703,5194,2564,2630,1314,741,165,2701,273
04013114900,04,013,114900,2771,1328,1443,241,368,138,1906,118
04013114704,04,013,114704,1761,1202,559,268,86,5,1325,77
04013114705,04,013,114705,4360,3534,826,2776,810,1,510,263
04013114800,04,013,114800,3459,1759,1700,227,346,28,2745,113
04013115200,04,013,115200,3227,1614,1613,403,574,42,1778,430
04013115300,04,013,115300,2821,1488,1333,289,604,9,1800,119
04013115400,04,013,115400,1995,1018,977,161,84,7,1689,54
04013115500,04,013,115500,3894,1982,1912,440,76,24,3259,95
04013115600,04,013,115600,4481,2184,2297,325,917,102,2956,181
04013115700,04,013,115700,6779,3373,3406,448,417,68,5617,229
04013115801,04,013,115801,4054,2007,2047,301,480,27,3019,227
04013115802,04,013,115802,3674,1791,1883,294,366,14,2902,98
04013115900,04,013,115900,5860,2955,2905,622,822,95,4110,211
04013116000,04,013,116000,6765,3353,3412,1048,1796,284,3326,311
04013116100,04,013,116100,4902,2360,2542,485,1089,135,2908,285
04013116202,04,013,116202,5126,2568,2558,905,443,100,3411,267
04013116203,04,013,116203,6261,3081,3180,2162,1106,410,2067,516
04013116204,04,013,116204,3728,1877,1851,751,271,71,2377,258
04012020503,04,012,020503,1043,518,525,849,5,2,118,69
04012020505,04,012,020505,939,503,436,816,6,1,74,42
04012020602,04,012,020602,983,542,441,602,8,4,310,59
04012940200,04,012,940200,3414,1715,1699,1101,58,34,1433,788
04012940300,04,012,940300,3622,1760,1862,618,5,13,1236,1750
04012980000,04,012,980000,0,0,0,0,0,0,0,0
04013010102,04,013,010102,5592,2834,2758,5138,30,76,192,156
04013010103,04,013,010103,3779,1896,1883,3277,41,68,244,149
04013010104,04,013,010104,2989,1429,1560,2851,11,18,46,63
04013030401,04,013,030401,4882,2345,2537,4447,43,56,207,129
04013030402,04,013,030402,3913,1886,2027,3402,10,51,290,160
04013040502,04,013,040502,4820,2260,2560,3701,51,30,791,247
04013040506,04,013,040506,5809,2554,3255,5443,82,35,135,114
04013040507,04,013,040507,6362,2708,3654,5983,68,46,142,123
04013040512,04,013,040512,1732,781,951,1657,10,23,23,19
04013040513,04,013,040513,3071,1404,1667,2931,4,23,66,47
04013040514,04,013,040514,3315,1484,1831,3114,13,29,77,82
04013040515,04,013,040515,4189,2072,2117,3089,14,27,875,184
04013040516,04,013,040516,7427,3607,3820,6267,156,105,614,285
04013816800,04,013,816800,7767,3974,3793,5605,203,184,1275,500
04013816901,04,013,816901,5903,2925,2978,4093,233,145,1053,379
04013816902,04,013,816902,2514,1238,1276,1944,55,49,322,144
04013816903,04,013,816903,3039,1509,1530,2106,108,66,553,206
04013816904,04,013,816904,3310,1645,1665,2386,81,82,545,216
04013817000,04,013,817000,3955,1931,2024,3060,104,108,516,167
04013817101,04,013,817101,3591,1762,1829,2606,106,71,605,203
04013817102,04,013,817102,3286,1657,1629,1942,231,85,808,220
04013817103,04,013,817103,5401,2667,2734,3718,168,103,1139,273
04013817200,04,013,817200,7797,3919,3878,5650,140,80,1577,350
04013817300,04,013,817300,5561,2425,3136,5265,63,64,90,79
04013817400,04,013,817400,3070,1318,1752,2809,33,32,127,69
04013817500,04,013,817500,2847,1227,1620,2650,45,25,74,53
04013817600,04,013,817600,6885,3372,3513,4846,225,343,1119,352
04013940700,04,013,940700,88,49,39,0,0,0,2,86
04013040522,04,013,040522,4230,1885,2345,3994,33,42,81,80
04013040523,04,013,040523,3333,1564,1769,3075,64,39,67,88
04013040524,04,013,040524,1662,805,857,1552,29,21,31,29
04013040525,04,013,040525,3037,1387,1650,2837,40,40,64,56
04013040526,04,013,040526,2431,1120,1311,2286,23,18,68,36
04013040527,04,013,040527,4434,2128,2306,3560,156,66,417,235
04013040528,04,013,040528,6026,2827,3199,5701,46,55,127,97
04013040529,04,013,040529,3603,1672,1931,3441,36,30,50,46
04013040530,04,013,040530,3729,1790,1939,2500,200,98,699,232
04013040531,04,013,040531,3757,1594,2163,2967,177,94,372,147
04013040532,04,013,040532,6632,3266,3366,4923,150,145,1001,413
04013040533,04,013,040533,2500,1223,1277,1695,59,104,480,162
04013040534,04,013,040534,3431,1625,1806,3184,54,28,96,69
04013040535,04,013,040535,5823,2858,2965,4632,103,152,619,317
04013040536,04,013,040536,6248,3059,3189,4626,181,208,850,383
04013040537,04,013,040537,2223,1063,1160,1770,60,85,217,91
04013422609,04,013,422609,4276,2023,2253,2905,89,76,1006,200
04013422514,04,013,422514,4933,2392,2541,3074,244,192,1139,284
04013422607,04,013,422607,4499,1924,2575,3866,129,54,329,121
04013422610,04,013,422610,3139,1373,1766,2841,32,15,176,75
04013422615,04,013,422615,6986,3422,3564,4752,264,227,1271,472
04013422617,04,013,422617,6141,3096,3045,4177,148,156,1236,424
04013422618,04,013,422618,2984,1307,1677,2870,10,16,61,27
04013422620,04,013,422620,3261,1619,1642,2339,90,153,503,176
04013422621,04,013,422621,4933,2397,2536,3361,125,308,857,282
04013422622,04,013,422622,4229,2093,2136,2983,124,181,717,224
04013422623,04,013,422623,8259,3977,4282,5649,310,597,1258,445
04013422624,04,013,422624,2404,1083,1321,2152,43,14,125,70
04013216830,04,013,216830,3238,1456,1782,2363,124,199,343,209
04013216822,04,013,216822,4448,2177,2271,4011,39,95,170,133
04013216826,04,013,216826,4727,2016,2711,3883,66,252,318,208
04013216829,04,013,216829,5320,2661,2659,4798,68,146,191,117
04013216831,04,013,216831,2896,1428,1468,2412,23,137,178,146
04013216832,04,013,216832,2447,1092,1355,2179,25,74,110,59
04013216833,04,013,216833,4808,2292,2516,3771,73,410,349,205
04013216834,04,013,216834,2345,1129,1216,2035,11,73,157,69
04013216835,04,013,216835,2782,1317,1465,2314,33,104,202,129
04013216836,04,013,216836,3690,1813,1877,3018,49,162,266,195
04013216837,04,013,216837,5344,2462,2882,3745,177,529,551,342
04013216838,04,013,216838,4907,2364,2543,3728,54,473,389,263
04013216839,04,013,216839,4176,1985,2191,3481,44,276,248,127
04013216840,04,013,216840,4775,2316,2459,4046,57,225,274,173
04013216841,04,013,216841,4355,2018,2337,3641,67,221,279,147
04013216842,04,013,216842,3461,1684,1777,2900,33,161,207,160
04013216843,04,013,216843,3592,1741,1851,3254,43,74,124,97
04013216844,04,013,216844,4228,1954,2274,3558,94,209,237,130
04013216845,04,013,216845,3449,1601,1848,2367,123,437,234,288
04013216849,04,013,216849,6263,3100,3163,5207,33,424,314,285
04013216850,04,013,216850,4190,1986,2204,3057,147,429,345,212
04013216851,04,013,216851,4593,2227,2366,4048,28,141,212,164
04013216852,04,013,216852,3001,1374,1627,2247,104,221,272,157
04013216853,04,013,216853,4870,2225,2645,3587,93,577,371,242
04013216854,04,013,216854,4356,2187,2169,3456,63,327,320,190
04013216855,04,013,216855,3890,1852,2038,3287,20,198,231,154
04013216856,04,013,216856,2819,1349,1470,2470,30,80,122,117
04013216857,04,013,216857,4673,2111,2562,4014,81,97,290,191
04013216858,04,013,216858,0,0,0,0,0,0,0,0
04013216859,04,013,216859,6531,3260,3271,5166,72,665,364,264
04013216860,04,013,216860,2246,1073,1173,1654,30,254,209,99
04013216861,04,013,216861,4279,2045,2234,3541,45,253,224,216
04013216901,04,013,216901,3544,1622,1922,2960,43,127,278,136
04013216902,04,013,216902,3843,1867,1976,3033,80,103,413,214
04013217001,04,013,217001,4305,1924,2381,3697,51,102,317,138
04013217002,04,013,217002,5307,2580,2727,4226,53,118,608,302
04013217101,04,013,217101,2627,1292,1335,2030,21,68,355,153
04013217102,04,013,217102,2746,1307,1439,2153,52,77,276,188
04013217201,04,013,217201,2451,1371,1080,1885,105,109,215,137
04013217203,04,013,217203,3376,1535,1841,2773,78,117,275,133
04013217204,04,013,217204,2987,1520,1467,1918,133,99,636,201
04019004649,04,019,004649,1630,790,840,1333,14,39,172,72
04019004646,04,019,004646,4688,2313,2375,2849,108,152,1295,284
04019004647,04,019,004647,3835,1934,1901,2250,58,47,1293,187
04019004648,04,019,004648,6691,3234,3457,4440,144,140,1606,361
04019004650,04,019,004650,5778,2797,2981,4576,112,169,716,205
04019004710,04,019,004710,4323,2038,2285,2708,108,328,929,250
04019004711,04,019,004711,4789,2233,2556,3444,64,463,585,233
04019004712,04,019,004712,3393,1655,1738,2355,72,267,510,189
04019004713,04,019,004713,4005,1877,2128,3204,13,163,441,184
04019004714,04,019,004714,5573,2722,2851,4125,69,376,752,251
04019004715,04,019,004715,4647,2290,2357,2966,40,28,1394,219
04019004717,04,019,004717,2231,1062,1169,1761,38,133,201,98
04019004718,04,019,004718,2273,1094,1179,1570,40,139,357,167
04019004720,04,019,004720,1387,649,738,1106,19,64,132,66
04019004721,04,019,004721,3893,1903,1990,2770,83,219,610,211
04019004722,04,019,004722,2531,1199,1332,2077,5,85,264,100
04019004723,04,019,004723,4808,2248,2560,3324,76,439,635,334
04019004724,04,019,004724,2507,1212,1295,1897,40,152,326,92
04019004725,04,019,004725,2957,1430,1527,1894,93,143,643,184
04019004726,04,019,004726,4047,1938,2109,3019,35,246,543,204
04019004727,04,019,004727,2886,1409,1477,2166,34,50,465,171
04019004728,04,019,004728,3604,1643,1961,2752,92,178,420,162
04019004729,04,019,004729,2827,1346,1481,2313,49,130,230,105
04019004730,04,019,004730,2935,1436,1499,2245,27,264,285,114
04019005200,04,019,005200,3207,1611,1596,1677,25,63,1145,297
04019005300,04,019,005300,3871,1832,2039,2780,121,69,638,263
04019005400,04,019,005400,3585,1707,1878,1367,140,47,1798,233
04019940800,04,019,940800,3997,1919,2078,36,4,0,169,3788
04019940900,04,019,940900,2210,1044,1166,264,8,0,578,1360
04019941000,04,019,941000,3759,1795,1964,143,8,0,1019,2589
04019941100,04,019,941100,2421,1169,1252,27,4,0,94,2296
04019980001,04,019,980001,3,3,0,0,0,0,3,0
04019980002,04,019,980002,1,0,1,0,0,0,0,1
04019980100,04,019,980100,1918,1878,40,961,334,16,473,134
04019980200,04,019,980200,4855,4841,14,1750,942,23,1909,231
04019980300,04,019,980300,5,4,1,0,0,0,3,2
04019980400,04,019,980400,1646,1443,203,574,230,9,739,94
04021000201,04,021,000201,5996,2989,3007,5087,42,67,530,270
04021000204,04,021,000204,13220,6562,6658,9507,345,219,2372,777
04021000206,04,021,000206,8458,4101,4357,5931,307,158,1634,428
04013082026,04,013,082026,6384,3167,3217,1738,786,306,3193,361
04013082023,04,013,082023,5888,2924,2964,1947,486,348,2798,309
04013082024,04,013,082024,5154,2559,2595,1390,598,268,2607,291
04013082025,04,013,082025,3006,1449,1557,853,344,142,1477,190
04013082027,04,013,082027,5051,2501,2550,1061,724,228,2765,273
04013082028,04,013,082028,4641,2246,2395,550,317,110,3459,205
04013082204,04,013,082204,7339,3577,3762,835,881,121,5161,341
04013082205,04,013,082205,5947,2854,3093,813,582,97,4216,239
04013082206,04,013,082206,4900,2391,2509,514,517,130,3530,209
04013082207,04,013,082207,3436,1725,1711,581,159,47,2484,165
04013082208,04,013,082208,3890,1937,1953,521,248,22,2940,159
04013082209,04,013,082209,2864,1450,1414,191,56,6,2567,44
04013082210,04,013,082210,5348,2630,2718,967,549,61,3503,268
04013082211,04,013,082211,7701,3688,4013,1599,750,280,4643,429
04013082212,04,013,082212,5836,2833,3003,804,775,182,3803,272
04013082213,04,013,082213,6642,3229,3413,843,696,173,4677,253
04013083000,04,013,083000,7216,3488,3728,712,500,97,5712,195
04013092305,04,013,092305,4286,2093,2193,2130,158,120,1608,270
04013092306,04,013,092306,6363,3103,3260,3391,291,347,1892,442
04013092307,04,013,092307,6486,3165,3321,2777,426,484,2388,411
04013092308,04,013,092308,7108,3514,3594,3406,365,262,2696,379
04013092309,04,013,092309,5566,2700,2866,2822,281,184,1944,335
04013092311,04,013,092311,3313,1601,1712,1053,538,60,1402,260
04013092312,04,013,092312,6380,2962,3418,2837,655,498,1886,504
04013092401,04,013,092401,4635,2253,2382,1613,470,89,2182,281
04013092402,04,013,092402,3679,1846,1833,1304,337,113,1730,195
04013092500,04,013,092500,5616,2735,2881,1840,379,336,2813,248
04013092600,04,013,092600,3209,1658,1551,749,230,37,2044,149
04013092705,04,013,092705,4609,2278,2331,1026,562,338,2454,229
04013092708,04,013,092708,2000,987,1013,974,200,46,645,135
04013092709,04,013,092709,5044,2494,2550,2232,252,261,1965,334
04013092710,04,013,092710,5199,2576,2623,1667,294,249,2675,314
04013092711,04,013,092711,3537,1747,1790,1117,228,217,1814,161
04013092712,04,013,092712,5499,2677,2822,1301,478,336,3094,290
04013092713,04,013,092713,5080,2541,2539,1152,290,264,3146,228
04013092715,04,013,092715,4674,2265,2409,788,394,138,3178,176
04013092716,04,013,092716,4206,2109,2097,722,232,84,3045,123
04013092717,04,013,092717,5393,2532,2861,877,883,319,2992,322
04013092718,04,013,092718,4016,1956,2060,765,472,230,2338,211
